act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop,quantile_95_act_travelling_time,quantile_90_act_travelling_time,quantile_95_act_occupied_time,quantile_90_act_occupied_time,quantile_85_act_travelling_time
2019-12-26 11:07:53.677,SKM,15,GC23,2019-12-26 11:08:16.764,23.087,13.0,False,False,False,False,False,False
2019-12-26 11:07:53.677,LAT,6110,QC11,2019-12-26 11:08:29.116,35.439,20.0,False,False,False,False,False,False
2019-12-26 11:07:54.053,HOM,13,GC26,2019-12-26 11:08:17.164,23.111,6.0,False,False,False,False,False,False
2019-12-26 11:07:54.651,SKM,14,QC03,2019-12-26 11:08:12.581,17.93,6.0,False,False,False,False,False,False
2019-12-26 11:07:55.648,KOT,14,RC04,2019-12-26 11:08:16.161,20.513,9.0,False,False,False,False,False,False
2019-12-26 11:07:55.846,LOF,07,GC22,2019-12-26 11:09:02.585,66.739,13.0,False,False,False,False,False,False
2019-12-26 11:07:56.045,CHH,15,GC19,2019-12-26 11:08:14.121,18.076,7.0,False,False,False,False,False,False
2019-12-26 11:07:56.842,SKM,01,GC24,2019-12-26 11:08:22.143,25.301,11.0,False,False,False,False,False,False
2019-12-26 11:07:57.198,TIK,7106,RC12,2019-12-26 11:08:31.083,33.885,26.0,False,False,False,False,False,False
2019-12-26 11:07:57.389,YMT,44,QC01,2019-12-26 11:08:20.550,23.161,13.0,False,False,False,False,False,False
2019-12-26 11:07:59.233,NTK,11,GC18,2019-12-26 11:09:02.585,63.352,50.0,True,False,False,False,False,False
2019-12-26 11:07:59.631,CHH,01,GC20,2019-12-26 11:08:20.549,20.918,7.0,False,False,False,False,False,False
2019-12-26 11:08:00.229,KOB,16,RC08,2019-12-26 11:08:25.131,24.902,13.0,False,False,False,False,False,False
2019-12-26 11:08:00.576,HOM,15,GC26,2019-12-26 11:08:28.917,28.341,14.0,False,False,False,False,False,False
2019-12-26 11:08:01.623,TIK,7105,GC14,2019-12-26 11:08:19.155,17.532,5.0,False,False,False,False,False,False
2019-12-26 11:08:01.623,SKM,16,QC03,2019-12-26 11:08:16.764,15.141,3.0,False,False,False,False,False,False
2019-12-26 11:08:03.018,KOT,06,QC05,2019-12-26 11:08:31.083,28.065,8.0,False,False,False,False,False,False
2019-12-26 11:08:03.218,CHH,17,GC19,2019-12-26 11:08:20.549,17.331,6.0,False,False,False,False,False,False
2019-12-26 11:08:03.416,LAT,6107,GC16,2019-12-26 11:08:24.085,20.669,10.0,False,False,False,False,False,False
2019-12-26 11:08:03.416,NTK,08,QC09,2019-12-26 11:08:29.713,26.297,14.0,False,False,False,False,False,False
2019-12-26 11:08:04.811,KOT,16,RC04,2019-12-26 11:08:25.529,20.718,8.0,False,False,False,False,False,False
2019-12-26 11:08:05.166,SKM,18,QC03,2019-12-26 11:08:25.729,20.563,9.0,False,False,False,False,False,False
2019-12-26 11:08:05.209,HOM,14,RC28,2019-12-26 11:08:31.307,26.098,8.0,False,False,False,False,False,False
2019-12-26 11:08:07.002,SKM,17,GC23,2019-12-26 11:08:25.131,18.129,9.0,False,False,False,False,False,False
2019-12-26 11:08:07.559,CHH,03,GC20,2019-12-26 11:08:26.725,19.166,5.0,False,False,False,False,False,False
2019-12-26 11:08:07.560,TIK,7107,GC14,2019-12-26 11:08:27.124,19.564,6.0,False,False,False,False,False,False
2019-12-26 11:08:08.397,SKM,03,GC24,2019-12-26 11:08:31.083,22.686,9.0,False,False,False,False,False,False
2019-12-26 11:08:09.057,DIH,08,QC07,2019-12-26 11:09:17.128,68.071,12.0,False,False,False,False,False,False
2019-12-26 11:08:09.791,LOF,09,GC22,2019-12-26 11:09:15.136,65.345,51.0,True,False,False,False,False,False
2019-12-26 11:08:09.991,CHH,19,GC19,2019-12-26 11:08:27.657,17.666,7.0,False,False,False,False,False,False
2019-12-26 11:08:10.389,WHA,04,GC27,2019-12-26 11:08:41.082,30.693,11.0,False,False,False,False,False,False
2019-12-26 11:08:10.588,YAT,7005,GC15,2019-12-26 11:08:34.495,23.907,14.0,False,False,False,False,False,False
2019-12-26 11:08:10.588,HOM,02,QC01,2019-12-26 11:08:42.862,32.274,20.0,False,False,False,False,False,False
2019-12-26 11:08:11.105,KWT,6006,RC10,2019-12-26 11:08:35.889,24.784,7.0,False,False,False,False,False,False
2019-12-26 11:08:11.584,KOT,08,QC05,2019-12-26 11:09:32.667,81.083,11.0,False,False,False,False,False,False
2019-12-26 11:08:11.784,TIK,7120,QC13,2019-12-26 11:08:34.496,22.712,6.0,False,False,False,False,False,False
2019-12-26 11:08:13.178,CHH,05,GC20,2019-12-26 11:08:33.101,19.923,6.0,False,False,False,False,False,False
2019-12-26 11:08:13.377,CHH,02,RC08,2019-12-26 11:08:38.678,25.301,14.0,False,False,False,False,False,False
2019-12-26 11:08:13.377,SKM,02,RC04,2019-12-26 11:08:34.592,21.215,7.0,False,False,False,False,False,False
2019-12-26 11:08:13.776,TIK,7109A,GC14,2019-12-26 11:09:37.038,83.262,5.0,False,False,False,False,False,False
2019-12-26 11:08:13.975,LAT,6109,GC16,2019-12-26 11:08:48.839,34.864,39.0,False,False,False,False,False,False
2019-12-26 11:08:14.121,LAT,6108,QC11,2019-12-26 11:08:43.046,28.925,7.0,False,False,False,False,False,False
2019-12-26 11:08:14.174,HOM,22,RC28,2019-12-26 11:08:37.881,23.707,4.0,False,False,False,False,False,False
2019-12-26 11:08:14.573,SKM,20,QC03,2019-12-26 11:08:39.053,24.48,9.0,False,False,False,False,False,False
2019-12-26 11:08:14.772,WTS,12,RC06,2019-12-26 11:08:35.492,20.72,9.0,False,False,False,False,False,False
2019-12-26 11:08:14.971,HOM,17,GC26,2019-12-26 11:08:49.038,34.067,22.0,False,False,False,False,False,False
2019-12-26 11:08:15.170,MOK,42,RC02,2019-12-26 11:08:39.053,23.883,8.0,False,False,False,False,False,False
2019-12-26 11:08:16.765,SKM,19,GC23,2019-12-26 11:08:31.706,14.941,5.0,False,False,False,False,False,False
2019-12-26 11:08:17.362,CHH,21,GC19,2019-12-26 11:08:34.592,17.23,6.0,False,False,False,False,False,False
2019-12-26 11:08:17.562,NTK,10,QC09,2019-12-26 11:08:40.081,22.519,10.0,False,False,False,False,False,False
2019-12-26 11:08:17.959,SKM,05,GC24,2019-12-26 11:08:40.081,22.122,8.0,False,False,False,False,False,False
2019-12-26 11:08:18.159,KWT,6004,RC10,2019-12-26 11:08:41.268,23.109,6.0,False,False,False,False,False,False
2019-12-26 11:08:18.749,TIK,7118,QC13,2019-12-26 11:08:37.086,18.337,11.0,False,False,False,False,False,False
2019-12-26 11:08:18.888,TIK,7109B,GC14,2019-12-26 11:09:41.433,82.545,11.0,False,False,False,False,False,False
2019-12-26 11:08:18.956,HOM,05,RC28,2019-12-26 11:08:44.655,25.699,3.0,False,False,False,False,False,False
2019-12-26 11:08:19.554,CHH,07,GC20,2019-12-26 11:08:36.088,16.534,3.0,False,False,False,False,False,False
2019-12-26 11:08:21.148,SKM,04,RC04,2019-12-26 11:08:43.659,22.511,9.0,False,False,False,False,False,False
2019-12-26 11:08:21.346,DIH,10,QC07,2019-12-26 11:09:25.694,64.348,51.0,True,False,False,False,False,False
2019-12-26 11:08:21.346,LAT,6106,QC11,2019-12-26 11:09:29.081,67.735,8.0,False,False,False,False,False,False
2019-12-26 11:08:22.143,WHA,02,GC27,2019-12-26 11:09:00.700,38.557,10.0,False,False,False,False,False,False
2019-12-26 11:08:22.342,SKM,21,GC23,2019-12-26 11:08:37.085,14.743,6.0,False,False,False,False,False,False
2019-12-26 11:08:22.342,HOM,03,RC28,2019-12-26 11:10:46.976,144.634,,False,False,False,False,False,False
2019-12-26 11:08:23.139,YMT,37,GC25,2019-12-26 11:08:43.080,19.941,6.0,False,False,False,False,False,False
2019-12-26 11:08:23.139,CHH,09B,GC20,2019-12-26 11:08:53.022,29.883,9.0,False,False,False,False,False,False
2019-12-26 11:08:23.338,KOT,10,QC05,2019-12-26 11:09:42.229,78.891,66.0,True,False,False,False,False,False
2019-12-26 11:08:23.538,TIK,7104,RC12,2019-12-26 11:08:41.082,17.544,29.0,False,False,False,False,False,False
2019-12-26 11:08:23.936,MOK,44,RC02,2019-12-26 11:08:45.253,21.317,5.0,False,False,False,False,False,False
2019-12-26 11:08:24.085,KOB,01,GC19,2019-12-26 11:08:41.082,16.997,6.0,False,False,False,False,False,False
2019-12-26 11:08:24.334,WTS,14,RC06,2019-12-26 11:08:42.663,18.329,7.0,False,False,False,False,False,False
2019-12-26 11:08:24.334,SKM,22A,QC03,2019-12-26 11:08:44.655,20.321,3.0,False,False,False,False,False,False
2019-12-26 11:08:25.131,KWT,6002,RC10,2019-12-26 11:08:53.819,28.688,14.0,False,False,False,False,False,False
2019-12-26 11:08:25.331,YAT,7007,GC15,2019-12-26 11:08:55.214,29.883,28.0,False,False,False,False,False,False
2019-12-26 11:08:26.526,SKM,07,GC24,2019-12-26 11:08:50.632,24.106,8.0,False,False,False,False,False,False
2019-12-26 11:08:27.401,SKM,22B,QC03,2019-12-26 11:09:38.046,70.645,4.0,False,False,False,False,False,False
2019-12-26 11:08:27.920,CHH,04,RC08,2019-12-26 11:08:51.628,23.708,12.0,False,False,False,False,False,False
2019-12-26 11:08:27.920,NTK,12,QC09,2019-12-26 11:08:44.080,16.16,3.0,False,False,False,False,False,False
2019-12-26 11:08:29.315,MOK,46,RC02,2019-12-26 11:08:55.214,25.899,11.0,False,False,False,False,False,False
2019-12-26 11:08:29.315,KOT,01,GC23,2019-12-26 11:08:43.046,13.731,6.0,False,False,False,False,False,False
2019-12-26 11:08:29.713,YMT,39,GC25,2019-12-26 11:08:50.632,20.919,6.0,False,False,False,False,False,False
2019-12-26 11:08:29.913,TIK,7109C,GC14,2019-12-26 11:09:48.405,78.492,63.0,True,False,False,False,False,False
2019-12-26 11:08:30.101,TIK,7116,QC13,2019-12-26 11:08:44.080,13.979,4.0,False,False,False,False,False,False
2019-12-26 11:08:30.311,LAT,6104,QC11,2019-12-26 11:09:37.038,66.727,52.0,True,False,False,False,False,False
2019-12-26 11:08:30.510,SKM,06,RC04,2019-12-26 11:08:52.624,22.114,9.0,False,False,False,False,False,False
2019-12-26 11:08:30.511,KOB,03,GC19,2019-12-26 11:08:48.241,17.73,7.0,False,False,False,False,False,False
2019-12-26 11:08:31.083,HOM,04,QC01,2019-12-26 11:08:58.800,27.717,15.0,False,False,False,False,False,False
2019-12-26 11:08:31.484,SKM,22C,QC03,2019-12-26 11:09:43.624,72.14,5.0,False,False,False,False,False,False
2019-12-26 11:08:31.484,KWT,6009,GC17,2019-12-26 11:08:54.583,23.099,8.0,False,False,False,False,False,False
2019-12-26 11:08:31.706,NTK,14,QC09,2019-12-26 11:08:51.628,19.922,7.0,False,False,False,False,False,False
2019-12-26 11:08:32.104,LOF,02,RC06,2019-12-26 11:08:52.026,19.922,6.0,False,False,False,False,False,False
2019-12-26 11:08:33.100,CHH,11,GC20,2019-12-26 11:09:49.202,76.102,61.0,True,False,False,False,False,False
2019-12-26 11:08:33.100,HOM,20,GC27,2019-12-26 11:09:17.925,44.825,28.0,False,False,False,False,False,False
2019-12-26 11:08:34.593,TIK,7114,QC13,2019-12-26 11:08:58.202,23.609,18.0,False,False,False,False,False,False
2019-12-26 11:08:35.292,SKM,09,GC24,2019-12-26 11:08:57.605,22.313,4.0,False,False,False,False,False,False
2019-12-26 11:08:35.391,KOT,03,GC23,2019-12-26 11:08:49.635,14.244,4.0,False,False,False,False,False,False
2019-12-26 11:08:36.487,YMT,41,GC25,2019-12-26 11:09:00.593,24.106,10.0,False,False,False,False,False,False
2019-12-26 11:08:36.686,MOK,32A,QC03,2019-12-26 11:09:49.999,73.313,55.0,True,False,False,False,False,False
2019-12-26 11:08:37.388,HOM,19,GC26,2019-12-26 11:09:10.554,33.166,20.0,False,False,False,False,False,False
2019-12-26 11:08:37.682,WTS,07,GC21,2019-12-26 11:09:00.194,22.512,13.0,False,False,False,False,False,False
2019-12-26 11:08:37.882,KOB,05,GC19,2019-12-26 11:08:58.600,20.718,9.0,False,False,False,False,False,False
2019-12-26 11:08:38.678,LOF,04,RC06,2019-12-26 11:09:03.182,24.504,7.0,False,False,False,False,False,False
2019-12-26 11:08:39.053,KOB,02,QC09,2019-12-26 11:09:03.182,24.129,10.0,False,False,False,False,False,False
2019-12-26 11:08:39.674,SKM,11,GC24,2019-12-26 11:09:06.171,26.497,5.0,False,False,False,False,False,False
2019-12-26 11:08:39.874,SKM,08,RC04,2019-12-26 11:09:06.569,26.695,8.0,False,False,False,False,False,False
2019-12-26 11:08:40.080,NTK,02,RC10,2019-12-26 11:09:03.183,23.103,10.0,False,False,False,False,False,False
2019-12-26 11:08:40.081,KWT,6011,GC17,2019-12-26 11:08:59.198,19.117,5.0,False,False,False,False,False,False
2019-12-26 11:08:40.384,YMT,32,RC02,2019-12-26 11:09:04.178,23.794,8.0,False,False,False,False,False,False
2019-12-26 11:08:40.385,KOT,05,GC23,2019-12-26 11:08:56.608,16.223,6.0,False,False,False,False,False,False
2019-12-26 11:08:40.671,CHH,06,RC08,2019-12-26 11:09:01.590,20.919,7.0,False,False,False,False,False,False
2019-12-26 11:08:44.854,SKM,13,GC24,2019-12-26 11:09:56.175,71.321,55.0,True,False,False,False,False,False
2019-12-26 11:08:45.390,KWT,6013,GC17,2019-12-26 11:09:09.557,24.167,10.0,False,False,False,False,False,False
2019-12-26 11:08:46.448,HOM,06,QC01,2019-12-26 11:09:20.116,33.668,18.0,False,False,False,False,False,False
2019-12-26 11:08:46.647,KOT,07,GC23,2019-12-26 11:09:09.557,22.91,7.0,False,False,False,False,False,False
2019-12-26 11:08:46.648,LOF,06,RC06,2019-12-26 11:09:21.112,34.464,12.0,False,False,False,False,False,False
2019-12-26 11:08:46.846,MOK,31,GC25,2019-12-26 11:09:08.561,21.715,8.0,False,False,False,False,False,False
2019-12-26 11:08:47.842,KOB,07,GC19,2019-12-26 11:09:18.522,30.68,11.0,False,False,False,False,False,False
2019-12-26 11:08:48.042,SKM,10,RC04,2019-12-26 11:09:54.582,66.54,11.0,False,False,False,False,False,False
2019-12-26 11:08:48.242,CHH,08,RC08,2019-12-26 11:09:12.147,23.905,6.0,False,False,False,False,False,False
2019-12-26 11:08:49.038,YMT,34,RC02,2019-12-26 11:09:06.171,17.133,2.0,False,False,False,False,False,False
2019-12-26 11:08:50.034,NTK,13,GC18,2019-12-26 11:09:12.147,22.113,11.0,False,False,False,False,False,False
2019-12-26 11:08:50.034,KOB,04,QC09,2019-12-26 11:09:15.136,25.102,11.0,False,False,False,False,False,False
2019-12-26 11:08:51.030,NTK,04,RC10,2019-12-26 11:09:18.522,27.492,9.0,False,False,False,False,False,False
2019-12-26 11:08:51.628,WTS,09,GC21,2019-12-26 11:09:08.561,16.933,8.0,False,False,False,False,False,False
2019-12-26 11:08:51.628,YMT,36,RC02,2019-12-26 11:09:14.139,22.511,5.0,False,False,False,False,False,False
2019-12-26 11:08:53.022,TIK,7102,RC12,2019-12-26 11:11:19.051,146.029,0.0,False,False,False,False,False,False
2019-12-26 11:08:53.221,YAT,7001,GC16,2019-12-26 11:09:14.737,21.516,19.0,False,False,False,False,False,False
2019-12-26 11:08:53.421,TIK,7112C,QC13,2019-12-26 11:10:11.117,77.696,0.0,False,False,False,False,False,False
2019-12-26 11:08:53.613,YAT,7012,RC12,2019-12-26 11:09:13.143,19.53,19.0,False,False,False,False,False,False
2019-12-26 11:08:54.018,TIK,7112B,QC13,2019-12-26 11:10:16.496,82.478,0.0,False,False,False,False,False,False
2019-12-26 11:08:54.217,YAT,7009,GC15,2019-12-26 11:09:11.151,16.934,18.0,False,False,False,False,False,False
2019-12-26 11:08:54.417,TIK,7112A,QC13,2019-12-26 11:10:25.062,90.645,73.0,True,False,False,False,False,False
2019-12-26 11:08:54.583,KOT,09,GC23,2019-12-26 11:10:23.070,88.487,72.0,True,False,False,False,False,False
2019-12-26 11:08:54.616,CHH,10,RC08,2019-12-26 11:10:05.101,70.485,53.0,True,False,False,False,False,False
2019-12-26 11:08:55.413,KWT,6015,GC17,2019-12-26 11:09:19.917,24.504,17.0,False,False,False,False,False,False
2019-12-26 11:08:55.811,MOK,33,GC25,2019-12-26 11:09:24.698,28.887,9.0,False,False,False,False,False,False
2019-12-26 11:08:57.007,YMT,38,RC02,2019-12-26 11:09:22.108,25.101,3.0,False,False,False,False,False,False
2019-12-26 11:08:58.202,HOM,21,GC26,2019-12-26 11:09:33.065,34.863,21.0,False,False,False,False,False,False
2019-12-26 11:08:58.800,LOF,08,RC06,2019-12-26 11:10:08.527,69.727,15.0,False,False,False,False,False,False
2019-12-26 11:08:59.596,SKM,12,RC04,2019-12-26 11:10:07.114,67.518,51.0,True,False,False,False,False,False
2019-12-26 11:08:59.596,KOB,09,GC19,2019-12-26 11:10:10.120,70.524,55.0,True,False,False,False,False,False
2019-12-26 11:08:59.995,WTS,11,GC21,2019-12-26 11:09:16.729,16.734,5.0,False,False,False,False,False,False
2019-12-26 11:09:00.792,LOF,11,GC22,2019-12-26 11:09:26.690,25.898,14.0,False,False,False,False,False,False
2019-12-26 11:09:00.991,YMT,40,RC02,2019-12-26 11:10:23.269,82.278,65.0,True,False,False,False,False,False
2019-12-26 11:09:00.991,NTK,06,RC10,2019-12-26 11:10:15.698,74.707,57.0,True,False,False,False,False,False
2019-12-26 11:09:01.191,NTK,15,GC18,2019-12-26 11:09:23.104,21.913,9.0,False,False,False,False,False,False
2019-12-26 11:09:01.385,HOM,18,GC27,2019-12-26 11:09:22.706,21.321,4.0,False,False,False,False,False,False
2019-12-26 11:09:01.590,KOB,06,QC09,2019-12-26 11:09:30.675,29.085,11.0,False,False,False,False,False,False
2019-12-26 11:09:05.374,HOM,08,QC01,2019-12-26 11:09:52.788,47.414,26.0,False,False,False,False,False,False
2019-12-26 11:09:05.573,MOK,35,GC25,2019-12-26 11:10:17.491,71.918,9.0,False,False,False,False,False,False
2019-12-26 11:09:05.972,DIH,01,GC21,2019-12-26 11:09:29.679,23.707,7.0,False,False,False,False,False,False
2019-12-26 11:09:06.172,HOM,22,GC27,2019-12-26 11:09:27.686,21.514,5.0,False,False,False,False,False,False
2019-12-26 11:09:11.151,KWT,6001,GC18,2019-12-26 11:09:36.054,24.903,8.0,False,False,False,False,False,False
2019-12-26 11:09:11.350,HOM,07,GC27,2019-12-26 11:09:35.456,24.106,5.0,False,False,False,False,False,False
2019-12-26 11:09:12.546,YAT,7003A,GC16,2019-12-26 11:10:03.148,50.602,0.0,False,False,False,False,False,False
2019-12-26 11:09:12.746,TIK,7101,GC15,2019-12-26 11:09:43.378,30.632,20.0,False,False,False,False,False,False
2019-12-26 11:09:12.746,YAT,7003B,GC16,2019-12-26 11:10:07.132,54.386,0.0,False,False,False,False,False,False
2019-12-26 11:09:12.944,YAT,7010,RC12,2019-12-26 11:09:27.089,14.145,9.0,False,False,False,False,False,False
2019-12-26 11:09:13.094,LAT,6101,GC17,2019-12-26 11:09:23.105,10.011,0.0,False,False,False,False,False,False
2019-12-26 11:09:13.095,YAT,7003C,GC16,2019-12-26 11:10:11.117,58.022,0.0,False,False,False,False,False,False
2019-12-26 11:09:13.143,LAT,6103,GC17,2019-12-26 11:09:40.038,26.895,9.0,False,False,False,False,False,False
2019-12-26 11:09:13.143,YAT,7003D,GC16,2019-12-26 11:10:13.109,59.966,44.0,True,False,False,False,False,False
2019-12-26 11:09:13.144,KOB,08,QC09,2019-12-26 11:10:20.081,66.937,12.0,False,False,False,False,False,False
2019-12-26 11:09:13.343,DIH,03,GC21,2019-12-26 11:10:22.073,68.73,9.0,False,False,False,False,False,False
2019-12-26 11:09:13.343,DIH,12,QC07,2019-12-26 11:09:36.651,23.308,11.0,False,False,False,False,False,False
2019-12-26 11:09:13.940,LOF,10,RC06,2019-12-26 11:10:19.683,65.743,50.0,True,False,False,False,False,False
2019-12-26 11:09:14.936,LOF,13,GC22,2019-12-26 11:09:36.651,21.715,10.0,False,False,False,False,False,False
2019-12-26 11:09:15.335,MOK,37,GC25,2019-12-26 11:10:22.073,66.738,51.0,True,False,False,False,False,False
2019-12-26 11:09:16.530,HOM,09,GC27,2019-12-26 11:10:15.499,58.969,6.0,False,False,False,False,False,False
2019-12-26 11:09:19.319,YMT,31,GC26,2019-12-26 11:09:45.218,25.899,12.0,False,False,False,False,False,False
2019-12-26 11:09:19.320,KWT,6003,GC18,2019-12-26 11:09:42.030,22.71,5.0,False,False,False,False,False,False
2019-12-26 11:09:22.706,YAT,7008,RC12,2019-12-26 11:09:43.027,20.321,10.0,False,False,False,False,False,False
2019-12-26 11:09:22.707,LAT,6102,QC11,2019-12-26 11:09:42.030,19.323,6.0,False,False,False,False,False,False
2019-12-26 11:09:22.905,LAT,6105,GC17,2019-12-26 11:10:35.222,72.317,56.0,True,False,False,False,False,False
2019-12-26 11:09:22.906,DIH,05,GC21,2019-12-26 11:10:31.238,68.332,55.0,True,False,False,False,False,False
2019-12-26 11:09:23.104,HOM,11,GC27,2019-12-26 11:10:24.464,61.36,42.0,True,False,False,False,False,False
2019-12-26 11:09:24.499,WTS,02,QC07,2019-12-26 11:09:46.214,21.715,8.0,False,False,False,False,False,False
2019-12-26 11:09:25.097,KWT,6005,GC18,2019-12-26 11:09:53.188,28.091,7.0,False,False,False,False,False,False
2019-12-26 11:09:25.694,WTS,01,GC22,2019-12-26 11:09:46.612,20.918,11.0,False,False,False,False,False,False
2019-12-26 11:09:25.893,KOB,10,QC09,2019-12-26 11:10:31.636,65.743,52.0,True,False,False,False,False,False
2019-12-26 11:09:29.081,KWT,6016,QC11,2019-12-26 11:09:58.566,29.485,13.0,False,False,False,False,False,False
2019-12-26 11:09:29.482,KOT,12,QC05,2019-12-26 11:09:53.585,24.103,13.0,False,False,False,False,False,False
2019-12-26 11:09:32.043,YMT,33,GC26,2019-12-26 11:09:55.578,23.535,5.0,False,False,False,False,False,False
2019-12-26 11:09:32.069,MOK,32B,QC03,2019-12-26 11:09:54.183,22.114,6.0,False,False,False,False,False,False
2019-12-26 11:09:32.268,KWT,6007,GC18,2019-12-26 11:10:44.984,72.716,55.0,True,False,False,False,False,False
2019-12-26 11:09:32.269,HOM,10,QC01,2019-12-26 11:10:33.628,61.359,7.0,False,False,False,False,False,False
2019-12-26 11:09:33.419,WTS,04,QC07,2019-12-26 11:09:57.171,23.752,8.0,False,False,False,False,False,False
2019-12-26 11:09:33.663,YAT,7006C,RC12,2019-12-26 11:10:30.829,57.166,0.0,False,False,False,False,False,False
2019-12-26 11:09:33.664,TIK,7103,GC15,2019-12-26 11:09:59.163,25.499,17.0,False,False,False,False,False,False
2019-12-26 11:09:33.862,TIK,7111,GC14,2019-12-26 11:09:53.188,19.326,16.0,False,False,False,False,False,False
2019-12-26 11:09:33.862,YAT,7006B,RC12,2019-12-26 11:10:37.214,63.352,3.0,False,False,False,False,False,False
2019-12-26 11:09:35.058,CHH,13A,GC20,2019-12-26 11:09:58.566,23.508,12.0,False,False,False,False,False,False
2019-12-26 11:09:37.038,YAT,7006A,RC12,2019-12-26 11:10:41.199,64.161,49.0,True,False,False,False,False,False
2019-12-26 11:09:37.050,YMT,35,GC26,2019-12-26 11:10:51.558,74.508,57.0,True,False,False,False,False,False
2019-12-26 11:09:37.249,WTS,03,GC22,2019-12-26 11:10:02.550,25.301,6.0,False,False,False,False,False,False
2019-12-26 11:09:39.042,MOK,34A,QC03,2019-12-26 11:10:00.160,21.118,7.0,False,False,False,False,False,False
2019-12-26 11:09:40.237,HOM,12,QC01,2019-12-26 11:10:40.999,60.762,42.0,True,False,False,False,False,False
2019-12-26 11:09:40.436,SKM,15,GC24,2019-12-26 11:10:03.546,23.11,13.0,False,False,False,False,False,False
2019-12-26 11:09:41.831,WTS,06,QC07,2019-12-26 11:10:12.710,30.879,9.0,False,False,False,False,False,False
2019-12-26 11:09:42.429,KWT,6014,QC11,2019-12-26 11:10:12.711,30.282,13.0,False,False,False,False,False,False
2019-12-26 11:09:42.628,KOT,14,QC05,2019-12-26 11:10:03.148,20.52,9.0,False,False,False,False,False,False
2019-12-26 11:09:43.378,WTS,05,GC22,2019-12-26 11:10:57.136,73.758,58.0,True,False,False,False,False,False
2019-12-26 11:09:46.214,MOK,34B,QC03,2019-12-26 11:10:05.102,18.888,6.0,False,False,False,False,False,False
2019-12-26 11:09:47.609,CHH,15,GC20,2019-12-26 11:10:06.109,18.5,7.0,False,False,False,False,False,False
2019-12-26 11:09:48.206,CHH,12,RC08,2019-12-26 11:10:11.116,22.91,9.0,False,False,False,False,False,False
2019-12-26 11:09:50.378,TIK,7113,GC14,2019-12-26 11:10:07.132,16.754,3.0,False,False,False,False,False,False
2019-12-26 11:09:50.995,TIK,7105,GC15,2019-12-26 11:10:08.727,17.732,2.0,False,False,False,False,False,False
2019-12-26 11:09:51.394,WTS,08,QC07,2019-12-26 11:11:02.117,70.723,13.0,False,False,False,False,False,False
2019-12-26 11:09:51.486,SKM,14,RC04,2019-12-26 11:10:15.101,23.615,9.0,False,False,False,False,False,False
2019-12-26 11:09:51.792,KOT,16,QC05,2019-12-26 11:10:12.112,20.32,8.0,False,False,False,False,False,False
2019-12-26 11:09:52.788,MOK,36,QC03,2019-12-26 11:10:23.070,30.282,12.0,False,False,False,False,False,False
2019-12-26 11:09:53.484,SKM,17,GC24,2019-12-26 11:10:13.109,19.625,9.0,False,False,False,False,False,False
2019-12-26 11:09:53.585,TIK,7107,GC15,2019-12-26 11:10:17.093,23.508,6.0,False,False,False,False,False,False
2019-12-26 11:09:53.784,TIK,7115,GC14,2019-12-26 11:10:11.117,17.333,,False,False,False,False,False,False
2019-12-26 11:09:55.164,CHH,17,GC20,2019-12-26 11:10:12.710,17.546,6.0,False,False,False,False,False,False
2019-12-26 11:09:55.378,KOB,11,GC19,2019-12-26 11:10:19.683,24.305,13.0,False,False,False,False,False,False
2019-12-26 11:09:55.578,KWT,6012,QC11,2019-12-26 11:10:26.457,30.879,13.0,False,False,False,False,False,False
2019-12-26 11:09:55.977,TIK,7115,RC14,2019-12-26 11:10:11.117,15.14,0.0,False,False,False,False,False,False
2019-12-26 11:09:56.175,TIK,7149,RC14,2019-12-26 11:10:16.496,20.321,3.0,False,False,False,False,False,False
2019-12-26 11:09:57.370,CHH,14,RC08,2019-12-26 11:10:18.059,20.689,6.0,False,False,False,False,False,False
2019-12-26 11:09:57.968,YAT,7005,GC16,2019-12-26 11:10:19.085,21.117,10.0,False,False,False,False,False,False
2019-12-26 11:09:58.964,NTK,08,RC10,2019-12-26 11:10:27.253,28.289,15.0,False,False,False,False,False,False
2019-12-26 11:10:00.159,TIK,7120,RC14,2019-12-26 11:10:25.063,24.904,3.0,False,False,False,False,False,False
2019-12-26 11:10:00.358,TIK,7109A,GC15,2019-12-26 11:11:11.071,70.713,7.0,False,False,False,False,False,False
2019-12-26 11:10:00.558,SKM,16,RC04,2019-12-26 11:10:20.081,19.523,5.0,False,False,False,False,False,False
2019-12-26 11:10:00.757,SKM,02,QC05,2019-12-26 11:10:21.625,20.868,7.0,False,False,False,False,False,False
2019-12-26 11:10:02.151,CHH,19,GC20,2019-12-26 11:10:19.683,17.532,6.0,False,False,False,False,False,False
2019-12-26 11:10:03.149,SKM,19,GC24,2019-12-26 11:10:21.077,17.928,6.0,False,False,False,False,False,False
2019-12-26 11:10:03.745,TIK,7122,RC14,2019-12-26 11:11:03.244,59.499,42.0,False,False,False,False,False,False
2019-12-26 11:10:03.944,CHH,16,RC08,2019-12-26 11:10:22.044,18.1,4.0,False,False,False,False,False,False
2019-12-26 11:10:04.741,LOF,12,RC06,2019-12-26 11:10:31.238,26.497,14.0,False,False,False,False,False,False
2019-12-26 11:10:04.941,WTS,10,QC07,2019-12-26 11:11:10.683,65.742,54.0,True,False,False,False,False,False
