act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-12-15 18:44:12.179,SKM,15,GC07,2019-12-15 18:44:35.885,23.706,13,False
2019-12-15 18:44:12.378,KOT,14,RC29,2019-12-15 18:44:33.295,20.917,9,False
2019-12-15 18:44:12.577,KOB,02,RC21,2019-12-15 18:44:29.311,16.734,7,False
2019-12-15 18:44:13.174,SKM,22A,QC16,2019-12-15 18:44:33.295,20.121,3,False
2019-12-15 18:44:13.746,KWT,6001,GC01,2019-12-15 18:44:35.287,21.541,7,False
2019-12-15 18:44:14.171,CHH,19,GC03,2019-12-15 18:44:33.893,19.722,7,False
2019-12-15 18:44:14.768,KOT,13,GC06,2019-12-15 18:44:32.299,17.531,7,False
2019-12-15 18:44:15.300,YAT,7012,RC25,2019-12-15 18:44:31.901,16.601,15,False
2019-12-15 18:44:15.300,NTK,04,QC22,2019-12-15 18:44:40.864,25.564,7,False
2019-12-15 18:44:15.301,TIK,7109B,GC27,2019-12-15 18:45:12.939,57.638,0,False
2019-12-15 18:44:15.565,YAT,7001,GC28,2019-12-15 18:44:38.076,22.511,14,False
2019-12-15 18:44:15.773,LAT,6112,QC24,2019-12-15 18:44:48.037,32.264,14,False
2019-12-15 18:44:15.963,TIK,7109C,GC27,2019-12-15 18:45:20.112,64.149,54,True
2019-12-15 18:44:15.964,HOM,02,QC14,2019-12-15 18:44:49.232,33.268,21,False
2019-12-15 18:44:15.964,LAT,6105,GC30,2019-12-15 18:45:28.070,72.106,56,True
2019-12-15 18:44:15.964,DIH,09,GC04,2019-12-15 18:44:36.819,20.855,9,False
2019-12-15 18:44:16.362,SKM,22B,QC16,2019-12-15 18:45:23.896,67.534,3,False
2019-12-15 18:44:17.358,WTS,05,GC05,2019-12-15 18:45:38.838,81.48,66,True
2019-12-15 18:44:18.354,YMT,39,GC10,2019-12-15 18:44:38.874,20.52,6,False
2019-12-15 18:44:18.354,KWT,6010,RC23,2019-12-15 18:44:47.240,28.886,8,False
2019-12-15 18:44:20.346,SKM,22C,QC16,2019-12-15 18:45:29.275,68.929,4,False
