act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-11-16 14:39:48.140,YMT,37,GD19,2019-11-16 14:40:08.475,20.335,6,False
2019-11-16 14:39:48.554,SKM,09,GD17,2019-11-16 14:40:04.490,15.936,2,False
2019-11-16 14:39:48.952,YMT,42,QD23,2019-11-16 14:40:09.471,20.519,8,False
2019-11-16 14:39:49.151,CHH,02,RD01,2019-11-16 14:40:13.917,24.766,15,False
2019-11-16 14:39:49.152,NTK,07,GD11,2019-11-16 14:40:11.426,22.274,9,False
2019-11-16 14:39:49.550,MOK,44,RD24,2019-11-16 14:40:14.451,24.901,5,False
2019-11-16 14:39:49.550,MOK,45,GD18,2019-11-16 14:40:21.918,32.368,11,False
2019-11-16 14:39:49.748,SKM,16,QD25,2019-11-16 14:40:05.487,15.739,4,False
2019-11-16 14:39:51.353,SKM,11,GD17,2019-11-16 14:40:13.057,21.704,4,False
2019-11-16 14:39:52.349,DIH,02,QA29,2019-11-16 14:40:15.448,23.099,8,False
2019-11-16 14:39:52.936,DIH,01,GD14,2019-11-16 14:40:15.978,23.042,7,False
2019-11-16 14:39:53.890,SKM,18,QD25,2019-11-16 14:40:15.049,21.159,9,False
2019-11-16 14:39:54.349,YMT,39,GD19,2019-11-16 14:40:15.448,21.099,7,False
2019-11-16 14:39:54.530,SKM,04,RD26,2019-11-16 14:40:16.443,21.913,9,False
2019-11-16 14:39:55.526,YAT,7006B,RD05,2019-11-16 14:40:57.284,61.758,0,False
2019-11-16 14:39:55.526,MOK,46,RD24,2019-11-16 14:40:27.966,32.44,13,False
2019-11-16 14:39:55.725,YAT,7006A,RD05,2019-11-16 14:41:02.263,66.538,51,True
2019-11-16 14:39:55.725,TIK,7110,QD06,2019-11-16 14:40:12.261,16.536,2,False
2019-11-16 14:39:55.901,TIK,7101,GD08,2019-11-16 14:40:38.158,42.257,31,False
2019-11-16 14:39:55.924,SKM,13,GD17,2019-11-16 14:41:08.439,72.515,56,True
2019-11-16 14:39:57.319,YMT,44,QD23,2019-11-16 14:40:20.428,23.109,12,False
2019-11-16 14:39:57.518,NTK,02,RD03,2019-11-16 14:40:20.428,22.91,10,False
2019-11-16 14:39:57.912,KOB,06,QD02,2019-11-16 14:40:27.965,30.053,12,False
2019-11-16 14:39:58.315,NTK,09,GD11,2019-11-16 14:41:01.866,63.551,9,False
2019-11-16 14:39:58.713,TIK,7108,QD06,2019-11-16 14:40:17.913,19.2,10,False
2019-11-16 14:40:00.307,DIH,03,GD14,2019-11-16 14:41:08.000,67.693,9,False
2019-11-16 14:40:00.905,DIH,04,QA29,2019-11-16 14:40:24.413,23.508,8,False
2019-11-16 14:40:01.294,MOK,47,GD18,2019-11-16 14:41:23.381,82.087,65,True
2019-11-16 14:40:01.676,YMT,41,GD19,2019-11-16 14:40:24.014,22.338,10,False
2019-11-16 14:40:03.096,SKM,20,QD25,2019-11-16 14:40:28.397,25.301,10,False
2019-11-16 14:40:03.694,SKM,06,RD26,2019-11-16 14:40:26.006,22.312,8,False
2019-11-16 14:40:04.291,CHH,04,RD01,2019-11-16 14:40:27.400,23.109,11,False
2019-11-16 14:40:05.287,HOM,21,GD20,2019-11-16 14:40:41.346,36.059,21,False
2019-11-16 14:40:06.483,LOF,11,GD15,2019-11-16 14:40:26.006,19.523,10,False
2019-11-16 14:40:07.877,NTK,11,GD11,2019-11-16 14:41:12.025,64.148,51,True
2019-11-16 14:40:08.475,NTK,04,RD03,2019-11-16 14:40:36.365,27.89,9,False
2019-11-16 14:40:08.801,YMT,32,RD24,2019-11-16 14:40:40.549,31.748,10,False
2019-11-16 14:40:09.384,DIH,06,QA29,2019-11-16 14:40:43.935,34.551,14,False
2019-11-16 14:40:09.670,HOM,02,QD23,2019-11-16 14:40:44.534,34.864,22,False
2019-11-16 14:40:09.670,TIK,7106,QD06,2019-11-16 14:40:38.158,28.488,18,False
2019-11-16 14:40:10.069,DIH,05,GD14,2019-11-16 14:41:17.006,66.937,54,True
2019-11-16 14:40:10.268,CHH,13A,GD13,2019-11-16 14:40:34.971,24.703,12,False
2019-11-16 14:40:10.666,KOB,08,QD02,2019-11-16 14:41:27.564,76.898,12,False
2019-11-16 14:40:11.426,TIK,7120,RD07,2019-11-16 14:40:33.905,22.479,4,False
2019-11-16 14:40:12.061,MOK,31,GD19,2019-11-16 14:40:32.979,20.918,7,False
2019-11-16 14:40:12.459,SKM,08,RD26,2019-11-16 14:40:39.905,27.446,9,False
2019-11-16 14:40:14.053,SKM,22A,QD25,2019-11-16 14:40:33.905,19.852,2,False
2019-11-16 14:40:15.448,TIK,7118,RD07,2019-11-16 14:40:36.167,20.719,4,False
2019-11-16 14:40:15.978,CHH,06,RD01,2019-11-16 14:40:37.362,21.384,8,False
2019-11-16 14:40:16.643,SKM,22B,QD25,2019-11-16 14:41:30.951,74.308,4,False
2019-11-16 14:40:16.842,LOF,13,GD15,2019-11-16 14:40:34.373,17.531,8,False
2019-11-16 14:40:17.639,KOT,11,GD16,2019-11-16 14:40:41.943,24.304,15,False
2019-11-16 14:40:17.838,NTK,06,RD03,2019-11-16 14:41:24.974,67.136,51,True
2019-11-16 14:40:19.631,YMT,34,RD24,2019-11-16 14:40:43.537,23.906,3,False
2019-11-16 14:40:19.631,MOK,33,GD19,2019-11-16 14:40:49.514,29.883,10,False
2019-11-16 14:40:20.229,TIK,7116,RD07,2019-11-16 14:40:44.335,24.106,9,False
2019-11-16 14:40:20.826,SKM,22C,QD25,2019-11-16 14:41:36.529,75.703,5,False
2019-11-16 14:40:21.728,SKM,10,RD26,2019-11-16 14:41:32.345,70.617,10,False
2019-11-16 14:40:23.018,CHH,15,GD13,2019-11-16 14:40:42.939,19.921,7,False
2019-11-16 14:40:23.416,KOB,10,QD02,2019-11-16 14:41:38.920,75.504,62,True
2019-11-16 14:40:23.416,YMT,36,RD24,2019-11-16 14:40:52.901,29.485,7,False
2019-11-16 14:40:23.815,DIH,08,QA29,2019-11-16 14:41:32.345,68.53,11,False
2019-11-16 14:40:24.612,CHH,08,RD01,2019-11-16 14:40:48.318,23.706,4,False
2019-11-16 14:40:25.010,WTS,01,GD15,2019-11-16 14:40:43.537,18.527,9,False
2019-11-16 14:40:26.205,MOK,32A,QD25,2019-11-16 14:41:42.505,76.3,58,True
2019-11-16 14:40:27.201,YMT,31,GD20,2019-11-16 14:40:52.901,25.7,12,False
2019-11-16 14:40:27.799,TIK,7103,GD08,2019-11-16 14:40:52.502,24.703,11,False
2019-11-16 14:40:27.965,TIK,7104,QD06,2019-11-16 14:40:50.111,22.146,12,False
2019-11-16 14:40:28.197,LAT,6102,QD04,2019-11-16 14:40:50.095,21.898,7,False
2019-11-16 14:40:28.397,WTS,12,RD28,2019-11-16 14:40:47.905,19.508,9,False
2019-11-16 14:40:28.795,CHH,10,RD01,2019-11-16 14:41:40.912,72.117,55,True
2019-11-16 14:40:29.792,TIK,7114,RD07,2019-11-16 14:40:58.230,28.438,10,False
2019-11-16 14:40:29.990,MOK,35,GD19,2019-11-16 14:41:56.052,86.062,10,False
2019-11-16 14:40:30.588,CHH,17,GD13,2019-11-16 14:40:50.908,20.32,7,False
2019-11-16 14:40:30.588,YMT,38,RD24,2019-11-16 14:41:01.068,30.48,5,False
2019-11-16 14:40:31.385,LOF,12,QD27,2019-11-16 14:40:51.905,20.52,12,False
2019-11-16 14:40:32.182,HOM,04,QD23,2019-11-16 14:41:00.471,28.289,15,False
2019-11-16 14:40:32.182,SKM,12,RD26,2019-11-16 14:41:45.494,73.312,56,True
2019-11-16 14:40:32.779,KOT,13,GD16,2019-11-16 14:40:49.900,17.121,8,False
2019-11-16 14:40:32.779,HOM,14,RD22,2019-11-16 14:40:56.685,23.906,7,False
2019-11-16 14:40:34.373,WTS,03,GD15,2019-11-16 14:40:59.874,25.501,6,False
2019-11-16 14:40:34.772,LAT,6107,GD09,2019-11-16 14:40:56.287,21.515,11,False
2019-11-16 14:40:35.369,DIH,10,QA29,2019-11-16 14:41:40.912,65.543,53,True
2019-11-16 14:40:35.568,KWT,6016,QD04,2019-11-16 14:41:05.849,30.281,12,False
2019-11-16 14:40:36.365,YMT,40,RD24,2019-11-16 14:41:55.455,79.09,62,True
2019-11-16 14:40:37.959,WTS,14,RD28,2019-11-16 14:40:54.892,16.933,7,False
2019-11-16 14:40:38.158,CHH,19,GD13,2019-11-16 14:40:58.478,20.32,7,False
2019-11-16 14:40:39.353,YMT,33,GD20,2019-11-16 14:41:03.459,24.106,5,False
2019-11-16 14:40:39.752,TIK,7105,GD08,2019-11-16 14:41:00.244,20.492,7,False
2019-11-16 14:40:39.905,TIK,7112C,RD07,2019-11-16 14:42:22.349,102.444,7,False
2019-11-16 14:40:40.131,TIK,7102,QD06,2019-11-16 14:41:02.264,22.133,27,False
2019-11-16 14:40:40.350,HOM,22,RD22,2019-11-16 14:41:04.430,24.08,5,False
