act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-11-20 07:33:13.605,LOF,11,GA12,2019-11-20 07:33:32.931,19.326,10,False
2019-11-20 07:33:16.793,TIK,7107,GA23,2019-11-20 07:33:31.935,15.142,1,False
2019-11-20 07:33:16.992,TIK,7104,QA04,2019-11-20 07:33:36.915,19.923,16,False
2019-11-20 07:33:17.589,CHH,16,QA02,2019-11-20 07:33:32.931,15.342,4,False
2019-11-20 07:33:18.785,TIK,7109A,GA23,2019-11-20 07:34:28.898,70.113,14,False
2019-11-20 07:33:19.183,TIK,7116,QA06,2019-11-20 07:37:36.974,257.791,21,False
2019-11-20 07:33:21.375,WHA,02,GA30,2019-11-20 07:33:40.900,19.525,6,False
2019-11-20 07:33:21.973,CHH,18,QA02,2019-11-20 07:33:35.920,13.947,3,False
2019-11-20 07:33:22.969,LOF,12,QA33,2019-11-20 07:33:44.088,21.119,12,False
2019-11-20 07:33:24.363,LOF,13,GA12,2019-11-20 07:33:41.498,17.135,7,False
2019-11-20 07:33:24.962,HOM,02,QA31,2019-11-20 07:33:58.235,33.273,21,False
2019-11-20 07:33:25.160,KWT,6009,GA25,2019-11-20 07:33:48.073,22.913,8,False
2019-11-20 07:33:25.360,CHH,20,QA02,2019-11-20 07:33:40.502,15.142,4,False
2019-11-20 07:33:28.149,WHA,04,GA30,2019-11-20 07:33:53.254,25.105,7,False
2019-11-20 07:33:30.341,DIH,02,QA02,2019-11-20 07:33:47.674,17.333,6,False
2019-11-20 07:33:32.333,YMT,37,GA29,2019-11-20 07:33:52.456,20.123,6,False
2019-11-20 07:33:32.333,WTS,01,GA12,2019-11-20 07:33:50.464,18.131,9,False
2019-11-20 07:33:33.330,YAT,7001,GA07,2019-11-20 07:33:53.663,20.333,13,False
2019-11-20 07:33:33.528,TIK,7109B,GA23,2019-11-20 07:34:33.302,59.774,0,False
2019-11-20 07:33:33.528,TIK,7109C,GA23,2019-11-20 07:34:39.279,65.751,51,True
2019-11-20 07:33:33.690,TIK,7102,QA04,2019-11-20 07:33:48.272,14.582,13,False
2019-11-20 07:33:33.928,KWT,6011,GA25,2019-11-20 07:33:53.454,19.526,5,False
