act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-12-17 23:46:23.591,NTK,13,GA03,2019-12-17 23:46:45.108,21.517,10,False
2019-12-17 23:46:25.782,SKM,12,QA12,2019-12-17 23:47:28.150,62.368,47,True
2019-12-17 23:46:26.379,LOF,13,GA05,2019-12-17 23:46:43.713,17.334,8,False
2019-12-17 23:46:27.375,SKM,05,GA06,2019-12-17 23:46:49.692,22.317,8,False
2019-12-17 23:46:27.375,TIK,7103,GA46,2019-12-17 23:46:58.858,31.483,16,False
2019-12-17 23:46:27.375,YAT,7006A,HA17,2019-12-17 23:46:57.638,30.263,14,True
2019-12-17 23:46:28.968,KOB,01,GA04,2019-12-17 23:46:50.090,21.122,7,False
2019-12-17 23:46:28.968,DIH,04,RT80,2019-12-17 23:47:03.242,34.274,18,False
2019-12-17 23:46:28.968,HOM,16,QA39,2019-12-17 23:46:46.105,17.137,3,False
2019-12-17 23:46:32.355,WTS,10,QA41,2019-12-17 23:47:33.132,60.777,49,True
2019-12-17 23:46:32.953,HOM,18,QA39,2019-12-17 23:46:49.293,16.34,4,False
2019-12-17 23:46:33.949,CHH,29,RT81,2019-12-17 23:46:46.105,12.156,7,False
2019-12-17 23:46:34.547,WTS,01,GA05,2019-12-17 23:46:52.681,18.134,8,False
2019-12-17 23:46:34.547,NTK,15,GA03,2019-12-17 23:46:54.673,20.126,9,False
2019-12-17 23:46:34.547,HOM,21,GA08,2019-12-17 23:47:09.611,35.064,20,False
2019-12-17 23:46:36.160,KOB,03,GA04,2019-12-17 23:47:00.054,23.894,9,False
2019-12-17 23:46:36.160,SKM,07,GA06,2019-12-17 23:46:58.260,22.1,8,False
2019-12-17 23:46:37.337,HOM,20,QA39,2019-12-17 23:47:01.847,24.51,,False
2019-12-17 23:46:39.108,HOM,20,GA39,2019-12-17 23:47:01.847,22.739,10,False
2019-12-17 23:46:39.108,YAT,7001,GA01,2019-12-17 23:47:10.814,31.706,17,False
2019-12-17 23:46:41.323,CHH,27,RT81,2019-12-17 23:46:59.057,17.734,12,False
2019-12-17 23:46:42.319,YAT,7004,HA17,2019-12-17 23:47:02.645,20.326,6,False
2019-12-17 23:46:43.316,WTS,03,GA05,2019-12-17 23:47:08.622,25.306,6,False
2019-12-17 23:46:43.713,LAT,6102,QA44,2019-12-17 23:47:02.645,18.932,7,False
2019-12-17 23:46:44.311,TIK,7105,GA46,2019-12-17 23:47:08.821,24.51,8,False
