act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-11-24 09:37:15.383,HOM,13,GC18,2019-11-24 09:37:39.090,23.707,6,False
2019-11-24 09:37:15.781,YAT,7007,GC07,2019-11-24 09:37:45.464,29.683,33,False
2019-11-24 09:37:15.980,TIK,7108,RC04,2019-11-24 09:37:31.519,15.539,10,False
2019-11-24 09:37:15.980,YAT,7002,QC03,2019-11-24 09:37:29.514,13.534,10,False
2019-11-24 09:37:15.981,LAT,6103,GC08,2019-11-24 09:37:41.679,25.698,10,False
2019-11-24 09:37:17.176,NTK,08,QC01,2019-11-24 09:37:44.867,27.691,14,False
2019-11-24 09:37:17.492,WTS,05,GC13,2019-11-24 09:38:25.309,67.817,52,True
2019-11-24 09:37:17.492,SKM,13,GC15,2019-11-24 09:38:32.878,75.386,59,True
2019-11-24 09:37:19.765,TIK,7114,QC05,2019-11-24 09:37:49.449,29.684,21,False
2019-11-24 09:37:20.761,KOT,13,GC14,2019-11-24 09:37:38.293,17.532,7,False
2019-11-24 09:37:21.359,KWT,6007,GC09,2019-11-24 09:38:40.050,78.691,60,True
2019-11-24 09:37:22.355,HOM,15,GC18,2019-11-24 09:37:50.445,28.09,13,False
2019-11-24 09:37:23.351,DIH,12,RC26,2019-11-24 09:37:46.460,23.109,10,False
2019-11-24 09:37:25.498,NTK,01,GC10,2019-11-24 09:37:56.421,30.923,15,False
2019-11-24 09:37:26.140,TIK,7106,RC04,2019-11-24 09:37:50.445,24.305,23,False
2019-11-24 09:37:26.141,LAT,6105,GC08,2019-11-24 09:38:34.447,68.306,52,True
2019-11-24 09:37:26.141,LAT,6112,QC03,2019-11-24 09:38:01.402,35.261,23,False
2019-11-24 09:37:26.340,KOB,12,RC28,2019-11-24 09:37:52.239,25.899,12,False
2019-11-24 09:37:26.832,MOK,47,GC16,2019-11-24 09:39:02.362,95.53,78,True
2019-11-24 09:37:27.933,KWT,6010,RC02,2019-11-24 09:38:02.536,34.603,12,False
2019-11-24 09:37:28.332,KOT,15,GC14,2019-11-24 09:37:46.460,18.128,7,False
2019-11-24 09:37:31.519,NTK,10,QC01,2019-11-24 09:37:56.421,24.902,11,False
2019-11-24 09:37:34.308,WTS,02,RC26,2019-11-24 09:37:55.824,21.516,8,False
2019-11-24 09:37:35.504,LOF,01,GC14,2019-11-24 09:37:54.429,18.925,6,False
2019-11-24 09:37:35.504,HOM,17,GC18,2019-11-24 09:38:10.765,35.261,23,False
2019-11-24 09:37:39.289,KOB,14,RC28,2019-11-24 09:38:04.390,25.101,10,False
2019-11-24 09:37:40.484,MOK,32B,RC22,2019-11-24 09:38:08.773,28.289,6,False
2019-11-24 09:37:40.484,KWT,6008,RC02,2019-11-24 09:39:07.940,87.456,69,True
2019-11-24 09:37:40.485,SKM,14,QC23,2019-11-24 09:38:03.395,22.91,8,False
2019-11-24 09:37:40.882,TIK,7112C,QC05,2019-11-24 09:39:13.509,92.627,7,False
2019-11-24 09:37:41.480,NTK,03,GC10,2019-11-24 09:37:59.410,17.93,3,False
2019-11-24 09:37:42.476,LOF,03,GC14,2019-11-24 09:38:03.992,21.516,7,False
2019-11-24 09:37:43.074,WTS,04,RC26,2019-11-24 09:38:05.386,22.312,7,False
2019-11-24 09:37:43.074,NTK,12,QC01,2019-11-24 09:38:00.804,17.73,3,False
2019-11-24 09:37:43.672,CHH,12,QC27,2019-11-24 09:38:05.785,22.113,9,False
2019-11-24 09:37:45.464,NTK,05,GC10,2019-11-24 09:38:08.374,22.91,11,False
2019-11-24 09:37:47.009,MOK,34A,RC22,2019-11-24 09:38:16.941,29.932,7,False
2019-11-24 09:37:47.010,NTK,14,QC01,2019-11-24 09:38:08.374,21.364,8,False
2019-11-24 09:37:48.026,MOK,42,QC21,2019-11-24 09:38:10.765,22.739,9,False
2019-11-24 09:37:48.652,SKM,16,QC23,2019-11-24 09:38:08.773,20.121,5,False
2019-11-24 09:37:48.851,TIK,7112B,QC05,2019-11-24 09:39:17.452,88.601,0,False
2019-11-24 09:37:49.050,YAT,7009,GC07,2019-11-24 09:38:01.402,12.352,12,False
2019-11-24 09:37:49.249,TIK,7104,RC04,2019-11-24 09:38:01.402,12.153,12,False
2019-11-24 09:37:49.249,TIK,7112A,QC05,2019-11-24 09:39:25.519,96.27,83,True
2019-11-24 09:37:49.250,LAT,6110,QC03,2019-11-24 09:38:19.446,30.196,14,False
2019-11-24 09:37:49.648,LOF,05,GC14,2019-11-24 09:38:17.937,28.289,9,False
2019-11-24 09:37:49.648,KOB,16,RC28,2019-11-24 09:38:15.347,25.699,13,False
2019-11-24 09:37:51.037,WTS,06,RC26,2019-11-24 09:38:19.730,28.693,8,False
