act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-12-08 01:34:54.231,NTK,12,FD11,2019-12-08 01:35:23.727,29.496,7,False
2019-12-08 01:35:01.403,NTK,14,FD11,2019-12-08 01:36:00.252,58.849,9,False
2019-12-08 01:35:10.567,NTK,16,FD11,2019-12-08 01:36:51.198,100.631,,False
2019-12-08 01:49:59.295,SKM,14,LT87,,,38,False
2019-12-08 01:50:37.323,SKM,16,LT87,,,952,False
2019-12-08 01:59:17.479,MOK,45,NT82,2019-12-08 02:16:51.757,1054.278,173,False
2019-12-08 02:02:10.599,MOK,43,NT82,2019-12-08 02:02:38.290,27.691,26,False
2019-12-08 02:02:36.697,MOK,41,NT82,2019-12-08 02:02:57.415,20.718,17,False
2019-12-08 02:02:53.829,MOK,39,NT82,2019-12-08 02:03:19.732,25.903,22,False
2019-12-08 02:03:16.341,MOK,37,NT82,2019-12-08 02:03:34.868,18.527,16,True
2019-12-08 02:03:33.075,MOK,35,NT82,2019-12-08 02:04:01.763,28.688,27,False
2019-12-08 02:04:00.169,MOK,33,NT82,2019-12-08 02:04:32.841,32.672,30,False
2019-12-08 02:04:30.649,MOK,31,NT82,2019-12-08 02:04:56.946,26.297,23,False
2019-12-08 02:04:54.555,YMT,41,NT82,2019-12-08 02:05:28.821,34.266,31,False
2019-12-08 02:05:26.231,YMT,39,NT82,2019-12-08 02:05:52.328,26.097,23,False
2019-12-08 02:05:49.539,YMT,37,NT82,2019-12-08 02:06:05.726,16.187,12,False
2019-12-08 02:06:02.289,YMT,35,NT82,,,,True
2019-12-08 02:06:29.383,SKM,18,LT87,,,,False
2019-12-08 02:08:32.499,KOT,06,LT80,2019-12-08 02:10:50.358,137.859,100,False
2019-12-08 02:10:13.303,KOT,04,LT80,2019-12-08 02:12:42.728,149.425,122,False
2019-12-08 02:12:15.424,KOT,02,LT80,2019-12-08 02:13:51.845,96.421,71,False
2019-12-08 02:13:27.341,LOF,14,LT80,2019-12-08 02:15:00.263,92.922,65,False
2019-12-08 02:13:43.677,DIH,01,NT81,2019-12-08 02:14:30.294,46.617,30,False
2019-12-08 02:14:13.759,WTS,11,NT81,2019-12-08 02:15:14.765,61.006,40,False
2019-12-08 02:14:32.485,LOF,12,LT80,2019-12-08 02:16:28.828,116.343,89,False
2019-12-08 02:14:53.802,WTS,09,NT81,2019-12-08 02:15:50.778,56.976,38,False
2019-12-08 02:15:32.450,WTS,07,NT81,2019-12-08 02:20:14.741,282.291,268,False
2019-12-08 02:16:02.333,LOF,10,LT80,2019-12-08 02:17:39.750,97.417,67,True
2019-12-08 02:17:09.469,LOF,08,LT80,2019-12-08 02:20:38.262,208.793,185,False
2019-12-08 02:20:00.995,WTS,09,NT81,,,,False
2019-12-08 02:20:15.339,LOF,10,LT80,2019-12-08 02:21:35.250,79.911,60,True
2019-12-08 02:21:15.502,LOF,12,LT80,2019-12-08 02:22:40.767,85.265,61,False
2019-12-08 02:22:17.060,LOF,14,LT80,2019-12-08 02:23:28.380,71.32,52,False
2019-12-08 02:23:10.052,KOT,02,LT80,2019-12-08 02:24:14.797,64.745,45,False
2019-12-08 02:23:55.872,KOT,04,LT80,2019-12-08 02:25:14.374,78.502,50,False
2019-12-08 02:24:46.672,KOT,06,LT80,2019-12-08 02:26:14.771,88.099,58,False
2019-12-08 02:25:45.242,KOT,08,LT80,2019-12-08 02:29:18.802,213.56,190,False
2019-12-08 02:28:55.295,KOT,06,LT80,2019-12-08 02:30:07.251,71.956,49,False
2019-12-08 02:29:44.302,KOT,04,LT80,2019-12-08 02:30:58.212,73.91,54,False
2019-12-08 02:30:39.286,KOT,02,LT80,2019-12-08 02:31:44.231,64.945,47,False
2019-12-08 02:31:26.700,LOF,14,LT80,2019-12-08 02:32:30.250,63.55,43,False
2019-12-08 02:32:10.527,LOF,12,LT80,2019-12-08 02:33:37.265,86.738,64,False
2019-12-08 02:32:50.172,NTK,11,FT85,,,,True
2019-12-08 02:33:15.074,LOF,10,LT80,2019-12-08 02:34:22.271,67.197,48,True
2019-12-08 02:34:03.882,LOF,08,LT80,,,,False
