act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-12-24 23:53:23.362,SKM,22A,QA34,2019-12-24 23:53:42.258,18.896,1,False
2019-12-24 23:53:23.761,YMT,37,GA44,2019-12-24 23:53:45.276,21.515,7,False
2019-12-24 23:53:23.761,KWT,6008,QA37,2019-12-24 23:54:37.869,74.108,55,True
2019-12-24 23:53:25.354,SKM,22B,QA34,2019-12-24 23:54:35.877,70.523,4,False
2019-12-24 23:53:25.553,WTS,04,QA16,2019-12-24 23:53:46.272,20.719,8,False
2019-12-24 23:53:27.744,CHH,21,GA06,2019-12-24 23:53:47.865,20.121,7,False
2019-12-24 23:53:28.541,KOB,08,QA17,2019-12-24 23:54:46.236,77.695,13,False
2019-12-24 23:53:29.139,KOT,11,GA08,2019-12-24 23:53:53.643,24.504,15,False
2019-12-24 23:53:29.338,WTS,07,GA42,2019-12-24 23:53:52.846,23.508,13,False
2019-12-24 23:53:29.538,SKM,22C,QA34,2019-12-24 23:54:41.256,71.718,5,False
2019-12-24 23:53:31.131,TIK,7101,GA03,2019-12-24 23:54:08.983,37.852,26,False
2019-12-24 23:53:31.330,YMT,39,GA44,2019-12-24 23:53:52.846,21.516,7,False
2019-12-24 23:53:31.530,HOM,16,QA11,2019-12-24 23:53:48.662,17.132,4,False
2019-12-24 23:53:33.721,YMT,42,QA13,2019-12-24 23:53:53.643,19.922,7,False
2019-12-24 23:53:34.008,WTS,06,QA16,2019-12-24 23:54:00.217,26.209,7,False
2019-12-24 23:53:34.320,NTK,13,GA05,2019-12-24 23:53:55.834,21.514,10,False
2019-12-24 23:53:34.717,MOK,32A,QA34,2019-12-24 23:54:47.830,73.113,54,True
2019-12-24 23:53:34.916,KOB,01,GA06,2019-12-24 23:53:57.826,22.91,7,False
2019-12-24 23:53:35.713,HOM,18,QA11,2019-12-24 23:53:52.648,16.935,3,False
2019-12-24 23:53:38.502,YMT,41,GA44,2019-12-24 23:54:02.807,24.305,9,False
2019-12-24 23:53:39.498,HOM,20,QA11,2019-12-24 23:54:04.799,25.301,,False
2019-12-24 23:53:41.690,YMT,44,QA13,2019-12-24 23:54:04.800,23.11,12,False
2019-12-24 23:53:41.799,WTS,08,QA16,2019-12-24 23:54:47.830,66.031,11,False
2019-12-24 23:53:42.088,KOB,03,GA06,2019-12-24 23:54:09.182,27.094,10,False
