act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-08-04 05:14:32.727,DIH,05,KT86,2019-08-04 05:15:36.675,63.948,53,True
2019-08-04 05:15:25.918,DIH,07,KT86,2019-08-04 05:16:11.737,45.819,37,False
2019-08-04 05:16:02.972,DIH,09,KT86,2019-08-04 05:16:44.660,41.688,35,False
2019-08-04 05:16:25.682,NTK,10,HS69,2019-08-04 05:17:29.664,63.982,28,False
2019-08-04 05:16:38.034,CHH,01,KT86,2019-08-04 05:17:09.122,31.088,22,False
2019-08-04 05:16:54.369,NTK,12,HS69,2019-08-04 05:17:41.185,46.816,11,False
2019-08-04 05:17:00.943,CHH,03,KT86,2019-08-04 05:17:26.841,25.898,17,False
2019-08-04 05:17:05.525,NTK,14,HS69,2019-08-04 05:18:07.680,62.155,15,False
2019-08-04 05:17:11.900,KOB,14,JX69,2019-08-04 05:18:11.665,59.765,,False
2019-08-04 05:17:18.873,CHH,05,KT86,2019-08-04 05:17:46.763,27.89,20,False
2019-08-04 05:17:21.462,NTK,16,HS69,2019-08-04 05:46:38.142,1756.68,,False
2019-08-04 05:17:26.642,KOB,14,JS66,2019-08-04 05:18:11.665,45.023,8,False
2019-08-04 05:17:35.607,KOB,16,JS66,2019-08-04 05:18:42.876,67.269,34,False
2019-08-04 05:17:39.193,CHH,07,KT86,2019-08-04 05:17:57.151,17.958,10,False
2019-08-04 05:17:49.552,CHH,09B,KT86,2019-08-04 05:18:26.805,37.253,29,False
2019-08-04 05:18:10.270,CHH,02,JS66,2019-08-04 05:19:25.175,74.905,40,False
2019-08-04 05:18:19.434,CHH,11,KT86,2019-08-04 05:19:08.242,48.808,42,True
2019-08-04 05:18:50.910,CHH,04,JS66,2019-08-04 05:19:57.846,66.936,51,False
2019-08-04 05:19:02.066,CHH,13A,KT86,2019-08-04 05:19:18.203,16.137,9,False
2019-08-04 05:19:11.828,CHH,24,KT86,2019-08-04 05:19:26.171,14.343,6,False
2019-08-04 05:19:18.402,CHH,29,KT86,2019-08-04 05:19:39.718,21.316,13,False
2019-08-04 05:19:32.148,CHH,31,KT86,2019-08-04 05:20:00.635,28.487,19,False
2019-08-04 05:19:42.905,CHH,06,JS66,2019-08-04 05:20:09.649,26.744,11,False
2019-08-04 05:19:52.069,CHH,33,KT86,2019-08-04 05:20:44.264,52.195,44,False
2019-08-04 05:19:54.061,CHH,08,JS66,2019-08-04 05:20:21.752,27.691,5,False
2019-08-04 05:19:59.839,CHH,10,JS66,2019-08-04 05:24:39.138,279.299,246,True
2019-08-04 05:20:36.096,CHH,35,KT86,2019-08-04 05:21:05.779,29.683,21,False
2019-08-04 05:20:57.611,CHH,37,KT86,2019-08-04 05:22:16.699,79.088,,False
2019-08-04 05:24:06.268,CHH,08,JS66,2019-08-04 05:24:52.287,46.019,13,False
2019-08-04 05:24:20.014,CHH,36,JS66,2019-08-04 05:25:06.232,46.218,14,False
2019-08-04 05:24:34.357,CHH,34,JS66,2019-08-04 05:25:21.671,47.314,14,False
2019-08-04 05:24:49.106,CHH,32,JS66,2019-08-04 05:26:06.195,77.089,34,False
2019-08-04 05:25:23.563,CHH,30,JS66,2019-08-04 05:26:14.631,51.068,8,False
2019-08-04 05:25:32.329,CHH,35,JS66,2019-08-04 05:26:24.125,51.796,6,False
2019-08-04 05:25:38.506,CHH,37,JS66,2019-08-04 05:39:35.208,836.702,,False
2019-08-04 05:29:29.993,HOM,13,ET85,2019-08-04 05:29:51.707,21.714,10,False
2019-08-04 05:29:40.153,HOM,15,ET85,2019-08-04 05:30:05.851,25.698,16,False
2019-08-04 05:29:56.488,HOM,17,ET85,2019-08-04 05:30:30.156,33.668,26,False
2019-08-04 05:30:22.585,HOM,19,ET85,2019-08-04 05:30:57.249,34.664,25,False
2019-08-04 05:30:48.483,HOM,21,ET85,2019-08-04 05:31:28.924,40.441,30,False
2019-08-04 05:31:18.963,YMT,31,ET85,2019-08-04 05:31:49.244,30.281,17,False
2019-08-04 05:31:36.693,YMT,33,ET85,2019-08-04 05:32:35.263,58.57,10,False
2019-08-04 05:31:47.451,YMT,35,ET85,2019-08-04 05:33:32.238,104.787,86,True
2019-08-04 05:33:13.512,YMT,37,ET85,2019-08-04 05:33:41.666,28.154,10,False
2019-08-04 05:33:24.070,YMT,39,ET85,2019-08-04 05:33:47.179,23.109,7,False
2019-08-04 05:33:31.641,YMT,60,ET85,2019-08-04 05:33:53.754,22.113,6,False
2019-08-04 05:33:37.816,YMT,34,ET85,2019-08-04 05:33:58.136,20.32,5,False
2019-08-04 05:33:43.593,YMT,32,ET85,2019-08-04 05:34:19.253,35.66,18,False
2019-08-04 05:34:01.921,MOK,46,ET85,2019-08-04 05:34:46.147,44.226,28,False
2019-08-04 05:34:30.011,MOK,44,ET85,2019-08-04 05:34:59.295,29.284,12,False
2019-08-04 05:34:42.760,MOK,42,ET85,2019-08-04 05:35:18.221,35.461,15,False
2019-08-04 05:34:58.498,MOK,40,ET85,2019-08-04 05:37:03.805,125.307,17,True
2019-08-04 05:35:15.631,MOK,38,ET85,2019-08-04 05:36:48.266,92.635,90,False
2019-08-04 05:36:42.489,LAT,6105,ET80,2019-08-04 05:37:35.082,52.593,39,True
2019-08-04 05:36:46.473,MOK,42,ET85,2019-08-04 05:37:11.176,24.703,,False
2019-08-04 05:37:22.332,LAT,6103,ET80,2019-08-04 05:38:07.155,44.823,32,False
2019-08-04 05:37:54.605,LAT,6101,ET80,2019-08-04 05:38:22.096,27.491,15,False
2019-08-04 05:38:10.542,KWT,6015,ET80,2019-08-04 05:38:59.947,49.405,30,False
2019-08-04 05:38:41.420,KWT,6046,ET80,2019-08-04 05:39:05.726,24.306,7,False
2019-08-04 05:38:48.991,KWT,6044,ET80,2019-08-04 05:40:26.008,97.017,79,False
2019-08-04 05:38:54.569,LAT,6114,ET81,2019-08-04 05:40:00.110,65.541,54,False
2019-08-04 05:39:19.470,CHH,28,QS21,2019-08-04 05:39:55.728,36.258,16,False
2019-08-04 05:39:22.658,NTK,17,GS03,2019-08-04 05:40:58.680,96.022,73,False
2019-08-04 05:39:36.005,CHH,30,QS21,2019-08-04 05:40:04.692,28.687,10,False
2019-08-04 05:39:46.165,CHH,32,QS21,2019-08-04 05:40:21.626,35.461,19,False
2019-08-04 05:39:49.353,LAT,6108,ET81,2019-08-04 05:40:22.315,32.962,20,False
2019-08-04 05:40:05.688,CHH,34,QS21,2019-08-04 05:40:27.801,22.113,7,False
2019-08-04 05:40:08.278,KWT,6042,ET80,2019-08-04 05:40:34.176,25.898,10,False
2019-08-04 05:40:10.270,LAT,6106,ET81,2019-08-04 05:40:33.180,22.91,16,False
2019-08-04 05:40:13.059,CHH,36,QS21,2019-08-04 05:40:34.176,21.117,6,False
2019-08-04 05:40:19.235,KWT,6010,ET80,2019-08-04 05:40:50.910,31.675,16,False
2019-08-04 05:40:19.833,CHH,08,QS21,2019-08-04 05:40:45.144,25.311,5,False
2019-08-04 05:40:25.411,CHH,10,QS21,2019-08-04 05:41:45.296,79.885,64,True
2019-08-04 05:40:26.407,LAT,6104,ET81,2019-08-04 05:40:43.141,16.734,11,True
2019-08-04 05:40:35.571,KWT,6008,ET80,2019-08-04 05:41:24.378,48.807,38,True
2019-08-04 05:40:36.567,NTK,01,GS03,2019-08-04 05:41:10.633,34.066,17,False
2019-08-04 05:40:37.762,LAT,6102,ET81,2019-08-04 05:40:50.113,12.351,7,False
2019-08-04 05:40:39.555,YMT,35,KT88,2019-08-04 05:41:09.238,29.683,20,True
2019-08-04 05:40:45.333,KWT,6016,ET81,2019-08-04 05:41:14.418,29.085,17,False
2019-08-04 05:40:54.496,NTK,03,GS03,2019-08-04 05:41:14.218,19.722,5,False
2019-08-04 05:41:00.068,YMT,37,KT88,2019-08-04 05:41:17.207,17.139,9,False
2019-08-04 05:41:00.069,NTK,05,GS03,2019-08-04 05:41:22.187,22.118,10,False
2019-08-04 05:41:02.465,KWT,6014,ET81,2019-08-04 05:42:01.233,58.768,48,False
2019-08-04 05:41:10.035,YMT,39,KT88,2019-08-04 05:41:30.753,20.718,14,False
2019-08-04 05:41:10.832,NTK,07,GS03,2019-08-04 05:41:34.738,23.906,9,False
2019-08-04 05:41:14.019,KWT,6006,ET80,2019-08-04 05:41:32.347,18.328,8,False
2019-08-04 05:41:20.195,NTK,09,GS03,2019-08-04 05:42:06.214,46.019,10,False
2019-08-04 05:41:22.187,KWT,6004,ET80,2019-08-04 05:41:37.925,15.738,7,False
2019-08-04 05:41:24.378,YMT,41,KT88,2019-08-04 05:41:44.698,20.32,15,False
2019-08-04 05:41:29.558,CHH,12,QS21,2019-08-04 05:41:51.273,21.715,8,False
2019-08-04 05:41:29.956,KWT,6002,ET80,2019-08-04 05:41:50.077,20.121,13,False
2019-08-04 05:41:30.953,NTK,11,GS03,2019-08-04 05:42:17.171,46.218,32,True
2019-08-04 05:41:37.925,CHH,14,QS21,2019-08-04 05:41:57.249,19.324,6,False
2019-08-04 05:41:39.733,MOK,31,KT88,2019-08-04 05:41:55.655,15.922,11,False
2019-08-04 05:41:43.105,NTK,02,ET80,2019-08-04 05:41:57.249,14.144,9,False
2019-08-04 05:41:44.698,CHH,16,QS21,2019-08-04 05:42:01.233,16.535,4,False
2019-08-04 05:41:48.882,CHH,18,QS21,2019-08-04 05:42:04.620,15.738,3,False
2019-08-04 05:41:50.675,KWT,6012,ET81,2019-08-04 05:42:18.963,28.288,20,False
2019-08-04 05:41:50.874,MOK,33,KT88,2019-08-04 05:42:07.210,16.336,12,False
