act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-08-11 07:15:25.997,CHH,03,GC11,2019-08-11 07:15:42.332,16.335,4,False
2019-08-11 07:15:25.997,NTK,11,GC09,2019-08-11 07:16:35.323,69.326,57,True
2019-08-11 07:15:26.395,SKM,01,GC15,2019-08-11 07:15:52.691,26.296,12,False
2019-08-11 07:15:27.989,HOM,16,QC19,2019-08-11 07:15:43.727,15.738,3,False
2019-08-11 07:15:30.778,WTS,08,QC25,2019-08-11 07:16:51.260,80.482,14,False
2019-08-11 07:15:30.778,CHH,05,GC11,2019-08-11 07:15:48.707,17.929,5,False
2019-08-11 07:15:31.176,HOM,18,QC19,2019-08-11 07:15:47.319,16.143,3,False
2019-08-11 07:15:32.173,YAT,7010,QC03,2019-08-11 07:15:58.867,26.694,15,False
2019-08-11 07:15:34.165,MOK,42,QC21,2019-08-11 07:15:58.867,24.702,8,False
2019-08-11 07:15:34.337,KOB,14,QC27,2019-08-11 07:15:58.867,24.53,9,False
2019-08-11 07:15:34.962,KOT,12,QC23,2019-08-11 07:15:59.802,24.84,12,False
2019-08-11 07:15:35.161,HOM,20,QC19,2019-08-11 07:15:57.871,22.71,,False
2019-08-11 07:15:36.356,CHH,07,GC11,2019-08-11 07:15:51.895,15.539,2,False
2019-08-11 07:15:36.954,HOM,20,GC19,2019-08-11 07:15:57.871,20.917,9,False
2019-08-11 07:15:37.352,HOM,19,GC17,2019-08-11 07:16:12.413,35.061,22,False
2019-08-11 07:15:39.344,SKM,03,GC15,2019-08-11 07:16:01.258,21.914,8,False
2019-08-11 07:15:39.344,CHH,09B,GC11,2019-08-11 07:16:09.226,29.882,9,False
2019-08-11 07:15:43.129,MOK,44,QC21,2019-08-11 07:16:04.246,21.117,4,False
2019-08-11 07:15:44.325,KOB,16,QC27,2019-08-11 07:16:10.820,26.495,13,False
2019-08-11 07:15:45.321,WTS,10,QC25,2019-08-11 07:17:00.424,75.103,63,True
2019-08-11 07:15:46.914,WHA,02,GC19,2019-08-11 07:16:05.242,18.328,5,False
2019-08-11 07:15:47.512,YAT,7008,QC03,2019-08-11 07:16:15.800,28.288,11,False
2019-08-11 07:15:47.512,SKM,05,GC15,2019-08-11 07:16:09.824,22.312,9,False
2019-08-11 07:15:47.711,KOT,14,QC23,2019-08-11 07:16:09.226,21.515,9,False
2019-08-11 07:15:47.911,MOK,46,QC21,2019-08-11 07:16:14.804,26.893,12,False
2019-08-11 07:15:48.508,CHH,11,GC11,2019-08-11 07:17:02.217,73.709,59,True
2019-08-11 07:15:48.906,YAT,7005,GC07,2019-08-11 07:16:08.828,19.922,10,False
2019-08-11 07:15:51.098,KWT,6006,QC01,2019-08-11 07:16:15.719,24.621,7,False
2019-08-11 07:15:52.493,WHA,04,GC19,2019-08-11 07:16:19.386,26.893,7,False
2019-08-11 07:15:55.879,LOF,11,GC13,2019-08-11 07:16:15.402,19.523,9,False
2019-08-11 07:15:56.676,SKM,07,GC15,2019-08-11 07:16:18.788,22.112,8,False
2019-08-11 07:15:57.075,KOT,16,QC23,2019-08-11 07:16:18.788,21.713,9,False
2019-08-11 07:15:58.269,KWT,6004,QC01,2019-08-11 07:16:21.179,22.91,6,False
2019-08-11 07:15:58.269,CHH,02,QC27,2019-08-11 07:16:23.727,25.458,15,False
2019-08-11 07:15:59.265,YAT,7007,GC07,2019-08-11 07:16:31.737,32.472,24,False
2019-08-11 07:15:59.465,YAT,7006C,QC03,2019-08-11 07:17:05.802,66.337,4,False
2019-08-11 07:15:59.802,WHA,06,GC19,2019-08-11 07:17:45.047,105.245,86,True
2019-08-11 07:16:00.062,YMT,32,QC21,2019-08-11 07:16:23.727,23.665,8,False
2019-08-11 07:16:00.062,HOM,21,GC17,2019-08-11 07:16:35.721,35.659,22,False
2019-08-11 07:16:04.445,YAT,7006B,QC03,2019-08-11 07:17:10.783,66.338,6,False
2019-08-11 07:16:05.043,SKM,09,GC15,2019-08-11 07:16:23.370,18.327,4,False
2019-08-11 07:16:05.043,KWT,6002,QC01,2019-08-11 07:16:34.725,29.682,14,False
2019-08-11 07:16:05.840,LOF,13,GC13,2019-08-11 07:16:23.727,17.887,8,False
2019-08-11 07:16:06.437,SKM,02,QC23,2019-08-11 07:16:27.753,21.316,7,False
2019-08-11 07:16:08.429,YMT,34,QC21,2019-08-11 07:16:25.732,17.303,2,False
2019-08-11 07:16:09.824,SKM,11,GC15,2019-08-11 07:16:31.936,22.112,4,False
2019-08-11 07:16:10.820,YMT,36,QC21,2019-08-11 07:16:33.730,22.91,5,False
2019-08-11 07:16:11.417,YAT,7006A,QC03,2019-08-11 07:17:16.759,65.342,50,True
2019-08-11 07:16:13.410,CHH,04,QC27,2019-08-11 07:16:36.718,23.308,12,False
2019-08-11 07:16:14.007,SKM,13,GC15,2019-08-11 07:17:38.872,84.865,69,True
2019-08-11 07:16:14.406,WTS,01,GC13,2019-08-11 07:16:32.733,18.327,9,False
2019-08-11 07:16:14.406,SKM,04,QC23,2019-08-11 07:16:37.315,22.909,9,False
2019-08-11 07:16:15.999,YMT,38,QC21,2019-08-11 07:16:41.299,25.3,4,False
2019-08-11 07:16:19.784,NTK,02,QC01,2019-08-11 07:16:43.291,23.507,10,False
2019-08-11 07:16:20.183,YMT,40,QC21,2019-08-11 07:17:28.314,68.131,50,True
2019-08-11 07:16:22.175,YMT,31,GC17,2019-08-11 07:16:48.272,26.097,12,False
2019-08-11 07:16:23.370,NTK,13,GC09,2019-08-11 07:16:43.697,20.327,10,False
2019-08-11 07:16:23.569,YAT,7009,GC07,2019-08-11 07:16:47.874,24.305,16,False
2019-08-11 07:16:23.727,SKM,06,QC23,2019-08-11 07:16:46.877,23.15,9,False
2019-08-11 07:16:23.968,WTS,03,GC13,2019-08-11 07:16:48.670,24.702,5,False
2019-08-11 07:16:25.732,CHH,06,QC27,2019-08-11 07:16:46.280,20.548,7,False
2019-08-11 07:16:29.944,WTS,05,GC13,2019-08-11 07:17:57.398,87.454,72,True
2019-08-11 07:16:30.542,NTK,04,QC01,2019-08-11 07:16:58.831,28.289,9,False
