act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-12-01 15:44:28.003,TIK,7105,GC13,2019-12-01 15:44:49.704,21.701,5,False
2019-12-01 15:44:28.393,YMT,39,GC23,2019-12-01 15:44:50.102,21.709,7,False
2019-12-01 15:44:28.591,CHH,08,QC05,2019-12-01 15:44:52.492,23.901,4,False
2019-12-01 15:44:32.574,LOF,06,QC03,2019-12-01 15:45:03.049,30.475,10,False
2019-12-01 15:44:32.973,KOB,04,RC06,2019-12-01 15:44:55.878,22.905,10,False
2019-12-01 15:44:33.371,CHH,10,QC05,2019-12-01 15:45:48.062,74.691,58,True
2019-12-01 15:44:33.371,NTK,01,GC16,2019-12-01 15:44:47.911,14.54,5,False
2019-12-01 15:44:33.969,TIK,7107,GC13,2019-12-01 15:44:57.671,23.702,7,False
2019-12-01 15:44:35.960,YMT,41,GC23,2019-12-01 15:45:00.061,24.101,10,False
2019-12-01 15:44:36.956,CHH,15,GC17,2019-12-01 15:44:57.471,20.515,8,False
2019-12-01 15:44:38.749,NTK,03,GC16,2019-12-01 15:44:50.500,11.751,2,False
2019-12-01 15:44:40.863,LAT,6107,GC14,2019-12-01 15:45:02.650,21.787,11,False
2019-12-01 15:44:41.139,NTK,05,GC16,2019-12-01 15:44:58.467,17.328,7,False
2019-12-01 15:44:41.139,TIK,7109A,GC13,2019-12-01 15:45:50.614,69.475,7,False
2019-12-01 15:44:42.931,LOF,08,QC03,2019-12-01 15:45:55.032,72.101,13,False
2019-12-01 15:44:43.330,KOB,06,RC06,2019-12-01 15:45:11.016,27.686,10,False
2019-12-01 15:44:43.927,KWT,6006,QC07,2019-12-01 15:45:08.626,24.699,6,False
2019-12-01 15:44:44.081,TIK,7120,QC12,2019-12-01 15:45:09.622,25.541,6,False
2019-12-01 15:44:45.322,CHH,17,GC17,2019-12-01 15:45:05.040,19.718,7,False
2019-12-01 15:44:46.208,MOK,31,GC23,2019-12-01 15:45:10.020,23.812,9,False
2019-12-01 15:44:48.245,TIK,7109B,GC13,2019-12-01 15:45:56.626,68.381,4,False
2019-12-01 15:44:48.245,NTK,07,GC16,2019-12-01 15:45:10.418,22.173,8,False
2019-12-01 15:44:50.500,TIK,7118,QC12,2019-12-01 15:45:20.577,30.077,4,False
2019-12-01 15:44:50.699,KWT,6004,QC07,2019-12-01 15:45:14.004,23.305,6,False
2019-12-01 15:44:52.293,LAT,6109,GC14,2019-12-01 15:45:25.556,33.263,29,False
2019-12-01 15:44:52.294,KOT,12,RC02,2019-12-01 15:45:17.589,25.295,13,False
2019-12-01 15:44:52.493,LOF,11,GC20,2019-12-01 15:45:12.012,19.519,10,False
2019-12-01 15:44:52.890,TIK,7109C,GC13,2019-12-01 15:46:02.799,69.909,54,True
2019-12-01 15:44:52.890,CHH,19,GC17,2019-12-01 15:45:13.008,20.118,7,False
2019-12-01 15:44:53.886,KOB,08,RC06,2019-12-01 15:46:09.970,76.084,13,False
2019-12-01 15:44:54.484,SKM,01,GC22,2019-12-01 15:45:19.581,25.097,12,False
2019-12-01 15:44:54.485,SKM,14,QC01,2019-12-01 15:45:15.995,21.51,5,False
2019-12-01 15:44:54.882,YAT,7004,QC10,2019-12-01 15:45:12.609,17.727,15,False
2019-12-01 15:44:55.081,TIK,7116,QC12,2019-12-01 15:45:38.702,43.621,15,False
2019-12-01 15:44:55.480,MOK,33,GC23,2019-12-01 15:45:27.548,32.068,10,False
2019-12-01 15:44:56.276,LOF,10,QC03,2019-12-01 15:46:03.397,67.121,55,True
2019-12-01 15:44:56.476,NTK,09,GC16,2019-12-01 15:46:07.977,71.501,10,False
2019-12-01 15:44:57.671,KWT,6002,QC07,2019-12-01 15:45:27.548,29.877,15,False
2019-12-01 15:44:58.667,MOK,42,QC27,2019-12-01 15:45:23.963,25.296,8,False
2019-12-01 15:45:00.240,SKM,16,QC01,2019-12-01 15:45:22.967,22.727,4,False
2019-12-01 15:45:00.260,CHH,21,GC17,2019-12-01 15:45:20.976,20.716,8,False
2019-12-01 15:45:01.654,DIH,12,RC04,2019-12-01 15:45:24.959,23.305,11,False
2019-12-01 15:45:03.447,LOF,13,GC20,2019-12-01 15:45:20.577,17.13,7,False
2019-12-01 15:45:05.040,SKM,18,QC01,2019-12-01 15:45:45.473,40.433,13,False
2019-12-01 15:45:06.036,MOK,35,GC23,2019-12-01 15:46:22.516,76.48,12,False
2019-12-01 15:45:06.235,KOT,14,RC02,2019-12-01 15:45:26.950,20.715,9,False
2019-12-01 15:45:07.032,SKM,03,GC22,2019-12-01 15:45:26.950,19.918,7,False
2019-12-01 15:45:07.231,KOB,10,RC06,2019-12-01 15:46:19.528,72.297,60,True
2019-12-01 15:45:07.431,NTK,11,GC16,2019-12-01 15:46:17.935,70.504,57,True
2019-12-01 15:45:07.630,MOK,44,QC27,2019-12-01 15:45:34.519,26.889,5,False
2019-12-01 15:45:08.825,KOB,01,GC17,2019-12-01 15:45:28.544,19.719,6,False
2019-12-01 15:45:09.223,HOM,13,GC24,2019-12-01 15:45:32.502,23.279,6,False
2019-12-01 15:45:10.219,YAT,7002,QC10,2019-12-01 15:45:18.585,8.366,0,False
2019-12-01 15:45:10.617,LAT,6102,RC09,2019-12-01 15:45:23.564,12.947,0,False
2019-12-01 15:45:10.817,TIK,7114,QC12,2019-12-01 15:45:54.634,43.817,24,False
2019-12-01 15:45:11.016,LAT,6112,QC10,2019-12-01 15:45:50.614,39.598,24,False
2019-12-01 15:45:11.016,WTS,01,GC20,2019-12-01 15:45:29.540,18.524,9,False
2019-12-01 15:45:11.215,KWT,6016,RC09,2019-12-01 15:45:40.576,29.361,11,False
2019-12-01 15:45:11.813,KWT,6009,GC15,2019-12-01 15:45:34.719,22.906,8,False
2019-12-01 15:45:12.808,MOK,46,QC27,2019-12-01 15:46:02.401,49.593,14,False
2019-12-01 15:45:13.207,WTS,02,RC04,2019-12-01 15:45:35.512,22.305,8,False
2019-12-01 15:45:13.406,NTK,02,QC07,2019-12-01 15:45:35.512,22.106,9,False
2019-12-01 15:45:13.804,DIH,07,GC18,2019-12-01 15:45:34.918,21.114,8,False
2019-12-01 15:45:14.999,SKM,05,GC22,2019-12-01 15:45:34.519,19.52,7,False
2019-12-01 15:45:15.396,KOT,16,RC02,2019-12-01 15:45:35.914,20.518,8,False
2019-12-01 15:45:15.796,KOB,03,GC17,2019-12-01 15:45:36.511,20.715,9,False
2019-12-01 15:45:15.796,HOM,15,GC24,2019-12-01 15:45:43.880,28.084,13,False
2019-12-01 15:45:18.585,MOK,37,GC23,2019-12-01 15:46:27.894,69.309,52,True
2019-12-01 15:45:18.784,SKM,20,QC01,2019-12-01 15:46:02.402,43.618,25,False
2019-12-01 15:45:19.780,TIK,7110,RC11,2019-12-01 15:45:34.519,14.739,2,False
2019-12-01 15:45:20.167,KWT,6011,GC15,2019-12-01 15:45:39.698,19.531,6,False
2019-12-01 15:45:20.263,KOT,11,GC21,2019-12-01 15:45:44.876,24.613,15,False
2019-12-01 15:45:20.377,WTS,03,GC20,2019-12-01 15:45:45.075,24.698,6,False
2019-12-01 15:45:21.971,YAT,7001,GC14,2019-12-01 15:45:48.660,26.689,13,False
2019-12-01 15:45:22.170,WTS,04,RC04,2019-12-01 15:45:46.604,24.434,8,False
2019-12-01 15:45:22.369,DIH,09,GC18,2019-12-01 15:45:43.482,21.113,10,False
2019-12-01 15:45:22.370,TIK,7108,RC11,2019-12-01 15:45:40.694,18.324,6,False
2019-12-01 15:45:22.569,MOK,32B,RC28,2019-12-01 15:45:41.889,19.32,6,False
2019-12-01 15:45:22.768,SKM,07,GC22,2019-12-01 15:45:42.486,19.718,7,False
2019-12-01 15:45:23.166,KWT,6014,RC09,2019-12-01 15:45:52.842,29.676,13,False
2019-12-01 15:45:23.166,NTK,04,QC07,2019-12-01 15:45:50.850,27.684,10,False
2019-12-01 15:45:24.322,SKM,02,RC02,2019-12-01 15:45:45.075,20.753,8,False
2019-12-01 15:45:25.357,KOB,05,GC17,2019-12-01 15:45:46.071,20.714,10,False
2019-12-01 15:45:26.552,WTS,05,GC20,2019-12-01 15:46:42.033,75.481,60,True
2019-12-01 15:45:26.751,KWT,6013,GC15,2019-12-01 15:45:49.257,22.506,9,False
2019-12-01 15:45:26.950,YMT,32,QC27,2019-12-01 15:46:10.367,43.417,27,False
2019-12-01 15:45:28.942,MOK,34A,RC28,2019-12-01 15:45:46.604,17.662,6,False
2019-12-01 15:45:29.342,TIK,7106,RC11,2019-12-01 15:46:00.748,31.406,26,False
2019-12-01 15:45:29.540,HOM,17,GC24,2019-12-01 15:46:04.193,34.653,22,False
2019-12-01 15:45:29.739,YMT,42,RC26,2019-12-01 15:45:50.850,21.111,7,False
2019-12-01 15:45:30.536,SKM,09,GC22,2019-12-01 15:45:47.465,16.929,3,False
2019-12-01 15:45:30.537,WTS,06,RC04,2019-12-01 15:46:02.998,32.461,9,False
2019-12-01 15:45:31.532,CHH,12,QC05,2019-12-01 15:45:53.837,22.305,9,False
2019-12-01 15:45:32.502,SKM,04,RC02,2019-12-01 15:45:54.435,21.933,8,False
2019-12-01 15:45:33.125,CHH,01,GC18,2019-12-01 15:45:49.456,16.331,5,False
2019-12-01 15:45:33.523,NTK,06,QC07,2019-12-01 15:46:50.000,76.477,60,True
2019-12-01 15:45:34.121,SKM,11,GC22,2019-12-01 15:45:56.426,22.305,4,False
2019-12-01 15:45:35.316,LAT,6110,QC10,2019-12-01 15:46:12.558,37.242,29,False
2019-12-01 15:45:35.317,TIK,7112C,QC12,2019-12-01 15:48:12.658,157.341,10,False
2019-12-01 15:45:35.511,YAT,7003A,GC14,2019-12-01 15:46:40.639,65.128,6,False
2019-12-01 15:45:35.715,MOK,34B,RC28,2019-12-01 15:45:51.846,16.131,4,False
2019-12-01 15:45:35.715,KOT,13,GC21,2019-12-01 15:45:52.842,17.127,7,False
2019-12-01 15:45:35.914,KWT,6015,GC15,2019-12-01 15:45:59.812,23.898,11,False
2019-12-01 15:45:35.914,KOB,07,GC17,2019-12-01 15:46:04.592,28.678,11,False
2019-12-01 15:45:36.910,KWT,6012,RC09,2019-12-01 15:46:07.588,30.678,13,False
2019-12-01 15:45:37.706,YMT,44,RC26,2019-12-01 15:46:01.405,23.699,13,False
2019-12-01 15:45:38.196,SKM,13,GC22,2019-12-01 15:46:54.979,76.783,60,True
2019-12-01 15:45:38.901,CHH,03,GC18,2019-12-01 15:45:54.435,15.534,5,False
2019-12-01 15:45:39.897,WTS,08,RC04,2019-12-01 15:46:54.979,75.082,15,False
2019-12-01 15:45:40.576,MOK,36,RC28,2019-12-01 15:46:11.960,31.384,11,False
2019-12-01 15:45:40.894,CHH,14,QC05,2019-12-01 15:46:01.007,20.113,6,False
2019-12-01 15:45:41.490,SKM,06,RC02,2019-12-01 15:46:03.994,22.504,9,False
2019-12-01 15:45:42.088,YAT,7003B,GC14,2019-12-01 15:46:44.622,62.534,4,False
2019-12-01 15:45:43.482,KOT,15,GC21,2019-12-01 15:45:59.414,15.932,6,False
2019-12-01 15:45:44.079,CHH,05,GC18,2019-12-01 15:46:00.409,16.33,4,False
2019-12-01 15:45:44.278,SKM,22A,QC01,2019-12-01 15:46:09.970,25.692,3,False
2019-12-01 15:45:45.871,TIK,7112B,QC12,2019-12-01 15:48:16.642,150.771,0,False
2019-12-01 15:45:46.604,YAT,7003C,GC14,2019-12-01 15:46:47.610,61.006,0,False
2019-12-01 15:45:46.668,TIK,7112A,QC12,2019-12-01 15:48:24.610,157.942,142,True
2019-12-01 15:45:46.867,YAT,7003D,GC14,2019-12-01 15:46:50.796,63.929,48,True
2019-12-01 15:45:47.265,TIK,7111,GC13,2019-12-01 15:46:07.588,20.323,17,False
2019-12-01 15:45:47.465,KOB,09,GC17,2019-12-01 15:47:08.323,80.858,65,True
2019-12-01 15:45:47.465,LAT,6101,GC15,2019-12-01 15:46:02.799,15.334,16,False
2019-12-01 15:45:47.664,CHH,16,QC05,2019-12-01 15:46:05.590,17.926,3,False
2019-12-01 15:45:47.863,SKM,22B,QC01,2019-12-01 15:46:48.407,60.544,5,False
2019-12-01 15:45:48.859,CHH,07,GC18,2019-12-01 15:46:02.998,14.139,2,False
2019-12-01 15:45:50.054,LOF,01,GC21,2019-12-01 15:46:05.590,15.536,6,False
2019-12-01 15:45:50.613,SKM,08,RC02,2019-12-01 15:46:17.537,26.924,8,False
2019-12-01 15:45:50.651,KWT,6010,RC09,2019-12-01 15:46:24.110,33.459,11,False
2019-12-01 15:45:51.049,HOM,02,RC26,2019-12-01 15:46:24.109,33.06,21,False
2019-12-01 15:45:51.050,CHH,18,QC05,2019-12-01 15:46:09.970,18.92,4,False
2019-12-01 15:45:51.593,LOF,12,QC03,2019-12-01 15:46:13.554,21.961,12,False
2019-12-01 15:45:51.647,CHH,09B,GC18,2019-12-01 15:46:19.528,27.881,8,False
2019-12-01 15:45:52.045,MOK,38,RC28,2019-12-01 15:47:10.497,78.452,11,False
2019-12-01 15:45:52.443,HOM,19,GC24,2019-12-01 15:46:25.702,33.259,20,False
2019-12-01 15:45:53.041,SKM,22C,QC01,2019-12-01 15:46:53.983,60.942,6,False
2019-12-01 15:45:54.037,YMT,34,QC27,2019-12-01 15:46:11.960,17.923,4,False
2019-12-01 15:45:55.032,WTS,10,RC04,2019-12-01 15:47:03.941,68.909,57,True
2019-12-01 15:45:55.431,CHH,20,QC05,2019-12-01 15:46:16.939,21.508,6,False
2019-12-01 15:45:56.227,TIK,7104,RC11,2019-12-01 15:46:12.558,16.331,8,False
2019-12-01 15:45:56.426,LOF,03,GC21,2019-12-01 15:46:12.360,15.934,5,False
2019-12-01 15:45:58.617,YMT,36,QC27,2019-12-01 15:46:19.528,20.911,5,False
2019-12-01 15:45:59.215,SKM,10,RC02,2019-12-01 15:47:04.937,65.722,10,False
2019-12-01 15:46:00.012,MOK,32A,QC01,2019-12-01 15:47:03.941,63.929,42,True
2019-12-01 15:46:00.409,CHH,11,GC18,2019-12-01 15:47:08.920,68.511,53,True
2019-12-01 15:46:01.604,LOF,05,GC21,2019-12-01 15:46:25.503,23.899,7,False
2019-12-01 15:46:01.773,DIH,02,QC05,2019-12-01 15:46:28.889,27.116,9,False
2019-12-01 15:46:02.003,KWT,6008,RC09,2019-12-01 15:47:21.268,79.265,60,True
2019-12-01 15:46:03.198,MOK,40,RC28,2019-12-01 15:47:17.883,74.685,58,True
2019-12-01 15:46:03.795,YMT,38,QC27,2019-12-01 15:46:27.495,23.7,3,False
2019-12-01 15:46:03.994,LOF,14,QC03,2019-12-01 15:46:21.321,17.327,7,False
