act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-11-10 00:33:25.668,MOK,38,BT86,2019-11-10 00:33:42.085,16.417,13,False
2019-11-10 00:33:28.339,SKM,07,BT81,2019-11-10 00:34:01.808,33.469,20,False
2019-11-10 00:33:38.897,MOK,40,BT86,2019-11-10 00:33:51.249,12.352,7,True
2019-11-10 00:33:46.866,MOK,42,BT86,2019-11-10 00:33:57.624,10.758,,False
2019-11-10 00:33:48.659,SKM,09,BT81,2019-11-10 00:34:14.159,25.5,12,False
2019-11-10 00:34:01.210,SKM,11,BT81,2019-11-10 00:34:27.706,26.496,13,False
2019-11-10 00:34:15.155,SKM,13,BT81,2019-11-10 00:34:54.202,39.047,32,True
2019-11-10 00:34:47.628,SKM,15,BT81,2019-11-10 00:35:08.147,20.519,15,False
2019-11-10 00:35:02.768,SKM,17,BT81,2019-11-10 00:35:25.678,22.91,16,False
2019-11-10 00:35:19.502,SKM,19,BT81,2019-11-10 00:35:39.225,19.723,12,False
2019-11-10 00:35:32.452,SKM,21,BT81,2019-11-10 00:35:51.776,19.324,13,False
2019-11-10 00:35:45.998,KOT,01,BT81,2019-11-10 00:36:04.725,18.727,12,False
2019-11-10 00:35:58.748,KOT,03,BT81,2019-11-10 00:36:17.276,18.528,12,False
2019-11-10 00:36:10.901,KOT,05,BT81,2019-11-10 00:36:29.627,18.726,12,False
2019-11-10 00:36:23.053,KOT,07,BT81,2019-11-10 00:36:42.776,19.723,12,False
2019-11-10 00:36:36.002,KOT,09,BT81,2019-11-10 00:37:02.299,26.297,19,True
2019-11-10 00:36:55.924,KOT,11,BT81,2019-11-10 00:37:17.838,21.914,16,False
2019-11-10 00:37:12.061,KOT,13,BT81,2019-11-10 00:37:32.182,20.121,13,False
2019-11-10 00:37:26.006,KOT,15,BT81,2019-11-10 00:37:45.529,19.523,12,False
2019-11-10 00:37:38.556,LOF,01,BT81,2019-11-10 00:37:58.677,20.121,13,False
2019-11-10 00:37:51.904,LOF,03,BT81,2019-11-10 00:38:12.224,20.32,12,False
2019-11-10 00:38:04.455,LOF,05,BT81,2019-11-10 00:38:25.605,21.15,14,False
2019-11-10 00:38:18.798,LOF,07,BT81,2019-11-10 00:38:39.716,20.918,14,False
2019-11-10 00:38:33.543,LOF,09,BT81,2019-11-10 00:38:54.658,21.115,15,True
2019-11-10 00:38:49.080,LOF,11,BT81,2019-11-10 00:39:11.790,22.71,17,False
2019-11-10 00:39:06.212,LOF,13,BT81,2019-11-10 00:39:28.724,22.512,16,False
2019-11-10 00:39:22.548,WTS,01,BT81,2019-11-10 00:39:45.657,23.109,17,False
2019-11-10 00:39:39.880,WTS,03,BT81,2019-11-10 00:40:00.200,20.32,13,False
2019-11-10 00:39:53.028,WTS,05,BT81,2019-11-10 00:40:19.126,26.098,19,True
2019-11-10 00:40:12.950,WTS,07,BT81,2019-11-10 00:40:35.110,22.16,16,False
2019-11-10 00:40:29.685,WTS,09,BT81,2019-11-10 00:40:51.625,21.94,15,False
2019-11-10 00:40:45.423,WTS,11,BT81,2019-11-10 00:41:06.141,20.718,14,False
2019-11-10 00:40:59.766,DIH,01,BT81,2019-11-10 00:41:20.684,20.918,13,False
2019-11-10 00:41:13.313,DIH,03,BT81,2019-11-10 00:41:33.633,20.32,14,False
2019-11-10 00:41:27.657,DIH,05,BT81,2019-11-10 00:41:46.598,18.941,12,True
2019-11-10 00:41:40.606,DIH,07,BT81,2019-11-10 00:42:00.727,20.121,12,False
2019-11-10 00:41:47.977,NTK,17,VT90,2019-11-10 00:45:56.202,248.225,227,False
2019-11-10 00:41:53.157,DIH,09,BT81,2019-11-10 00:42:15.270,22.113,16,False
2019-11-10 00:42:09.493,CHH,01,BT81,2019-11-10 00:42:26.227,16.734,10,False
2019-11-10 00:42:20.250,CHH,03,BT81,2019-11-10 00:42:34.196,13.946,7,False
2019-11-10 00:42:27.621,CHH,05,BT81,2019-11-10 00:42:43.160,15.539,8,False
2019-11-10 00:42:36.387,CHH,07,BT81,2019-11-10 00:42:46.149,9.762,3,False
2019-11-10 00:42:39.973,CHH,22,BT81,2019-11-10 00:42:52.723,12.75,7,False
2019-11-10 00:42:47.145,CHH,23A,BT81,,,6,False
2019-11-10 00:42:54.117,CHH,25,BT81,2019-11-10 00:44:13.207,79.09,70,False
2019-11-10 00:44:04.441,CHH,27,BT81,2019-11-10 00:44:22.661,18.22,11,False
2019-11-10 00:44:15.996,CHH,24,BT81,2019-11-10 00:44:26.754,10.758,4,False
2019-11-10 00:44:20.179,CHH,13A,BT81,,,3,False
2019-11-10 00:44:24.164,CHH,15,BT81,2019-11-10 00:44:46.119,21.955,14,False
2019-11-10 00:44:38.508,CHH,17,BT81,2019-11-10 00:45:01.624,23.116,14,False
2019-11-10 00:44:52.851,CHH,19,BT81,2019-11-10 00:45:22.734,29.883,17,False
2019-11-10 00:45:10.582,CHH,21,BT81,2019-11-10 00:45:47.238,36.656,23,False
2019-11-10 00:45:33.890,KOB,01,BT81,2019-11-10 00:46:11.896,38.006,24,False
2019-11-10 00:45:35.484,NTK,01,VT90,2019-11-10 00:46:17.320,41.836,31,False
2019-11-10 00:45:58.593,KOB,03,BT81,2019-11-10 00:46:34.253,35.66,26,False
2019-11-10 00:46:07.159,NTK,03,VT90,2019-11-10 00:46:22.101,14.942,5,False
2019-11-10 00:46:12.937,NTK,05,VT90,2019-11-10 00:46:36.245,23.308,15,False
2019-11-10 00:46:24.700,KOB,05,BT81,2019-11-10 00:46:52.581,27.881,21,False
2019-11-10 00:46:28.476,NTK,07,VT90,2019-11-10 00:46:49.194,20.718,13,False
2019-11-10 00:46:42.421,NTK,09,VT90,2019-11-10 00:47:00.749,18.328,12,False
2019-11-10 00:46:46.605,KOB,07,BT81,2019-11-10 00:47:12.702,26.097,19,False
2019-11-10 00:46:50.987,CHH,20,JS25,2019-11-10 00:47:40.606,49.619,15,False
2019-11-10 00:46:54.573,NTK,11,VT90,2019-11-10 00:47:11.108,16.535,11,True
2019-11-10 00:47:05.729,NTK,13,VT90,2019-11-10 00:47:22.663,16.934,11,False
2019-11-10 00:47:06.128,KOB,09,BT81,2019-11-10 00:47:31.229,25.101,19,True
2019-11-10 00:47:06.725,CHH,18,JS25,2019-11-10 00:47:52.147,45.422,10,False
2019-11-10 00:47:16.886,NTK,15,VT90,2019-11-10 00:47:34.616,17.73,11,False
2019-11-10 00:47:17.284,CHH,16,JS25,2019-11-10 00:47:57.725,40.441,6,False
2019-11-10 00:47:23.460,CHH,23A,JS25,,,36,False
2019-11-10 00:47:25.452,KOB,11,BT81,2019-11-10 00:47:47.167,21.715,15,False
2019-11-10 00:47:28.042,KWT,6001,VT90,2019-11-10 00:47:47.565,19.523,10,False
2019-11-10 00:47:38.202,KWT,6003,VT90,2019-11-10 00:47:53.542,15.34,6,False
2019-11-10 00:47:40.792,KOB,13,BT81,2019-11-10 00:48:03.702,22.91,16,False
2019-11-10 00:47:44.378,KWT,6005,VT90,2019-11-10 00:48:01.311,16.933,7,False
2019-11-10 00:47:52.147,KWT,6007,VT90,2019-11-10 00:48:16.252,24.105,15,True
2019-11-10 00:47:57.725,KOB,15,BT81,2019-11-10 00:48:18.643,20.918,14,False
2019-11-10 00:47:59.518,CHH,25,JS25,2019-11-10 00:49:24.607,85.089,68,False
2019-11-10 00:48:07.885,KWT,6009,VT90,2019-11-10 00:48:22.428,14.543,5,False
2019-11-10 00:48:12.467,NTK,01,BT81,2019-11-10 00:48:29.202,16.735,9,False
2019-11-10 00:48:13.862,KWT,6011,VT90,2019-11-10 00:48:28.405,14.543,6,False
2019-11-10 00:48:20.038,KWT,6013,VT90,2019-11-10 00:48:38.963,18.925,10,False
2019-11-10 00:48:22.429,NTK,03,BT81,2019-11-10 00:48:33.186,10.757,4,False
2019-11-10 00:48:26.612,NTK,05,BT81,2019-11-10 00:48:47.330,20.718,14,False
2019-11-10 00:48:30.795,KWT,6015,VT90,2019-11-10 00:48:51.713,20.918,12,False
2019-11-10 00:48:40.955,NTK,07,BT81,2019-11-10 00:49:02.272,21.317,15,False
2019-11-10 00:48:43.346,LAT,6101,VT90,2019-11-10 00:48:57.291,13.945,6,False
2019-11-10 00:48:49.527,LAT,6103,VT90,2019-11-10 00:49:09.244,19.717,13,False
2019-11-10 00:48:56.294,NTK,09,BT81,2019-11-10 00:49:16.815,20.521,14,False
2019-11-10 00:49:03.268,LAT,6105,VT90,2019-11-10 00:49:37.135,33.867,20,True
2019-11-10 00:49:07.850,CHH,27,JS25,2019-11-10 00:49:32.156,24.306,9,False
2019-11-10 00:49:10.440,NTK,11,BT81,2019-11-10 00:49:31.158,20.718,14,True
2019-11-10 00:49:17.014,CHH,24,JS25,2019-11-10 00:49:35.740,18.726,2,False
2019-11-10 00:49:19.604,CHH,13A,JS25,,,3,False
2019-11-10 00:49:23.190,CHH,15,JS25,2019-11-10 00:49:50.682,27.492,11,False
2019-11-10 00:49:23.588,LAT,6107,VT90,2019-11-10 00:49:53.072,29.484,18,False
2019-11-10 00:49:25.182,NTK,13,BT81,2019-11-10 00:49:46.148,20.966,15,False
2019-11-10 00:49:34.346,CHH,17,JS25,2019-11-10 00:49:59.248,24.902,11,False
2019-11-10 00:49:40.322,NTK,15,BT81,2019-11-10 00:50:02.236,21.914,15,False
2019-11-10 00:49:42.514,LAT,6109,VT90,2019-11-10 00:50:26.142,43.628,37,False
2019-11-10 00:49:45.701,CHH,19,JS25,2019-11-10 00:50:06.619,20.918,9,False
2019-11-10 00:49:55.064,CHH,21,JS25,2019-11-10 00:50:14.787,19.723,7,False
2019-11-10 00:49:56.061,KWT,6001,BT81,2019-11-10 00:50:18.373,22.312,13,False
2019-11-10 00:50:02.834,KOB,01,JS25,2019-11-10 00:50:26.142,23.308,7,False
2019-11-10 00:50:09.607,KWT,6003,BT81,2019-11-10 00:50:25.943,16.336,7,False
2019-11-10 00:50:10.006,KOB,03,JS25,2019-11-10 00:50:42.279,32.273,9,False
2019-11-10 00:50:16.978,KWT,6005,BT81,2019-11-10 00:50:35.107,18.129,9,False
2019-11-10 00:50:19.568,YAT,7001,VT90,2019-11-10 00:50:48.056,28.488,22,False
2019-11-10 00:50:19.967,KOB,05,JS25,2019-11-10 00:51:01.802,41.835,20,False
2019-11-10 00:50:26.740,KWT,6007,BT81,2019-11-10 00:50:55.029,28.289,18,True
2019-11-10 00:50:40.486,KOB,07,JS25,2019-11-10 00:51:35.669,55.183,23,False
2019-11-10 00:50:42.080,YAT,7003A,VT90,2019-11-10 00:50:52.240,10.16,5,False
2019-11-10 00:50:45.466,KWT,6009,BT81,2019-11-10 00:51:02.599,17.133,8,False
2019-11-10 00:50:47.658,YAT,7003B,VT90,2019-11-10 00:50:56.025,8.367,1,False
2019-11-10 00:50:49.650,YAT,7003C,VT90,2019-11-10 00:50:58.216,8.566,3,False
2019-11-10 00:50:53.634,YAT,7003D,VT90,2019-11-10 00:51:02.201,8.567,3,True
2019-11-10 00:50:54.232,KWT,6011,BT81,2019-11-10 00:51:10.369,16.137,7,False
2019-11-10 00:50:57.220,YAT,7005,VT90,2019-11-10 00:51:08.177,10.957,6,False
