act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-08-11 21:15:58.002,YMT,41,GC13,2019-08-11 21:16:20.511,22.509,9,False
2019-08-11 21:15:58.182,KOT,01,GC12,2019-08-11 21:16:12.345,14.163,5,False
2019-08-11 21:15:58.613,TIK,7109A,GC02,2019-08-11 21:17:09.516,70.903,8,False
2019-08-11 21:15:58.799,TIK,7112B,QC30,2019-08-11 21:17:13.699,74.9,8,False
2019-08-11 21:15:58.998,TIK,7120,QC01,2019-08-11 21:16:30.669,31.671,9,False
2019-08-11 21:15:59.198,HOM,02,QC29,2019-08-11 21:16:34.055,34.857,21,False
2019-08-11 21:15:59.795,KOT,04,QC20,2019-08-11 21:16:15.929,16.134,6,False
2019-08-11 21:16:00.193,WHA,04,GC15,2019-08-11 21:16:25.889,25.696,7,False
2019-08-11 21:16:01.610,LAT,6105,GC05,2019-08-11 21:16:50.588,48.978,34,True
2019-08-11 21:16:01.986,NTK,12,HC24,2019-08-11 21:16:36.447,34.461,5,False
2019-08-11 21:16:03.978,KOT,03,GC12,2019-08-11 21:16:18.917,14.939,5,False
2019-08-11 21:16:05.970,NTK,11,GC07,2019-08-11 21:17:29.039,83.069,70,True
2019-08-11 21:16:05.970,KOT,06,QC20,2019-08-11 21:16:29.956,23.986,5,False
2019-08-11 21:16:06.966,YAT,7005,GC03,2019-08-11 21:16:23.498,16.532,10,False
2019-08-11 21:16:07.165,TIK,7109B,GC02,2019-08-11 21:17:13.501,66.336,0,False
2019-08-11 21:16:07.351,TIK,7112A,QC30,2019-08-11 21:17:22.664,75.313,60,True
2019-08-11 21:16:07.365,DIH,10,QC22,2019-08-11 21:17:14.894,67.529,55,True
2019-08-11 21:16:07.544,WHA,06,GC15,2019-08-11 21:19:13.233,185.689,167,True
2019-08-11 21:16:07.544,NTK,14,HC24,2019-08-11 21:17:01.944,54.4,6,False
2019-08-11 21:16:07.763,LOF,11,GC10,2019-08-11 21:16:26.885,19.122,10,False
2019-08-11 21:16:07.962,MOK,31,GC13,2019-08-11 21:16:29.474,21.512,7,False
2019-08-11 21:16:07.963,TIK,7109C,GC02,2019-08-11 21:17:18.680,70.717,54,True
2019-08-11 21:16:08.161,TIK,7118,QC01,2019-08-11 21:16:42.621,34.46,9,False
2019-08-11 21:16:08.360,TIK,7104,HC28,2019-08-11 21:16:28.677,20.317,20,False
2019-08-11 21:16:08.559,CHH,13A,GC09,2019-08-11 21:16:33.060,24.501,12,False
2019-08-11 21:16:09.356,KOT,05,GC12,2019-08-11 21:16:26.088,16.732,6,False
2019-08-11 21:16:11.149,MOK,32B,QC18,2019-08-11 21:16:30.868,19.719,7,False
2019-08-11 21:16:11.348,KOT,08,QC20,2019-08-11 21:17:21.469,70.121,10,False
2019-08-11 21:16:14.336,NTK,16,HC24,2019-08-11 21:17:45.413,91.077,,False
2019-08-11 21:16:15.730,KOT,07,GC12,2019-08-11 21:16:39.434,23.704,7,False
2019-08-11 21:16:15.730,MOK,33,GC13,2019-08-11 21:16:45.011,29.281,10,False
2019-08-11 21:16:17.722,YAT,7007,GC03,2019-08-11 21:16:46.605,28.883,20,False
2019-08-11 21:16:17.921,TIK,7116,QC01,2019-08-11 21:17:32.626,74.705,11,False
2019-08-11 21:16:18.320,MOK,34A,QC18,2019-08-11 21:16:35.451,17.131,5,False
2019-08-11 21:16:18.320,LOF,13,GC10,2019-08-11 21:16:35.451,17.131,8,False
2019-08-11 21:16:20.909,HOM,04,QC29,2019-08-11 21:16:49.792,28.883,15,False
2019-08-11 21:16:21.507,CHH,15,GC09,2019-08-11 21:16:40.430,18.923,7,False
2019-08-11 21:16:22.304,KOT,10,QC20,2019-08-11 21:17:30.036,67.732,55,True
2019-08-11 21:16:23.100,KOT,09,GC12,2019-08-11 21:17:39.002,75.902,60,True
2019-08-11 21:16:24.295,MOK,34B,QC18,2019-08-11 21:16:40.430,16.135,5,False
2019-08-11 21:16:25.889,MOK,35,GC13,2019-08-11 21:17:36.411,70.522,10,False
2019-08-11 21:16:26.486,WTS,01,GC10,2019-08-11 21:16:44.414,17.928,9,False
2019-08-11 21:16:28.478,KWT,6006,QC25,2019-08-11 21:16:50.987,22.509,6,False
2019-08-11 21:16:28.877,TIK,7102,HC28,2019-08-11 21:16:39.434,10.557,6,False
2019-08-11 21:16:29.076,TIK,7114,QC01,2019-08-11 21:17:49.380,80.304,54,False
2019-08-11 21:16:29.275,CHH,17,GC09,2019-08-11 21:16:47.003,17.728,7,False
2019-08-11 21:16:29.956,MOK,36,QC18,2019-08-11 21:16:57.973,28.017,11,False
2019-08-11 21:16:35.251,KWT,6004,QC25,2019-08-11 21:16:54.573,19.322,6,False
2019-08-11 21:16:35.848,WTS,03,GC10,2019-08-11 21:16:59.974,24.126,5,False
2019-08-11 21:16:35.848,YAT,7012,HC28,2019-08-11 21:17:07.105,31.257,15,False
2019-08-11 21:16:36.248,LAT,6107,GC05,2019-08-11 21:16:57.561,21.313,8,False
2019-08-11 21:16:36.446,CHH,19,GC09,2019-08-11 21:16:53.975,17.529,6,False
2019-08-11 21:16:36.446,HOM,06,QC29,2019-08-11 21:17:14.097,37.651,,False
2019-08-11 21:16:36.844,MOK,37,GC13,2019-08-11 21:17:40.993,64.149,49,True
2019-08-11 21:16:37.840,YAT,7009,GC03,2019-08-11 21:17:07.105,29.265,21,False
2019-08-11 21:16:41.027,MOK,38,QC18,2019-08-11 21:17:46.970,65.943,8,False
2019-08-11 21:16:41.426,WTS,05,GC10,2019-08-11 21:17:52.947,71.521,56,True
2019-08-11 21:16:41.625,KWT,6002,QC25,2019-08-11 21:17:03.937,22.312,10,False
2019-08-11 21:16:43.417,CHH,21,GC09,2019-08-11 21:17:00.949,17.532,6,False
2019-08-11 21:16:45.210,LAT,6109,GC05,2019-08-11 21:17:18.680,33.47,25,False
2019-08-11 21:16:49.792,MOK,40,QC18,2019-08-11 21:17:53.943,64.151,47,True
2019-08-11 21:16:50.390,KOB,01,GC09,2019-08-11 21:17:07.921,17.531,6,False
2019-08-11 21:16:51.784,YAT,7010,HC28,2019-08-11 21:17:23.461,31.677,19,False
2019-08-11 21:16:52.381,NTK,02,QC25,2019-08-11 21:17:10.113,17.732,8,False
2019-08-11 21:16:53.377,HOM,06,RC29,2019-08-11 21:17:14.097,20.72,3,False
2019-08-11 21:16:56.565,KOB,03,GC09,2019-08-11 21:17:14.894,18.329,7,False
2019-08-11 21:16:56.972,HOM,08,RC29,2019-08-11 21:17:50.381,53.409,30,False
2019-08-11 21:16:58.159,KOB,12,QC23,2019-08-11 21:17:19.476,21.317,11,False
2019-08-11 21:16:59.155,TIK,7101,GC03,2019-08-11 21:17:34.618,35.463,24,False
