act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-11-27 09:40:13.911,HOM,17,GA29,2019-11-27 09:40:48.372,34.461,22,False
2019-11-27 09:40:15.103,SKM,20,QA18,2019-11-27 09:41:01.122,46.019,27,False
2019-11-27 09:40:15.302,KOT,06,QA19,2019-11-27 09:40:43.591,28.289,6,False
2019-11-27 09:40:15.303,LOF,10,RA33,2019-11-27 09:41:22.040,66.737,55,True
2019-11-27 09:40:15.701,CHH,02,QA01,2019-11-27 09:40:35.622,19.921,11,False
2019-11-27 09:40:16.498,MOK,46,QA31,2019-11-27 09:40:40.603,24.105,10,False
2019-11-27 09:40:17.095,TIK,7109C,GA06,2019-11-27 09:41:12.079,54.984,40,True
2019-11-27 09:40:18.491,MOK,41,GA28,2019-11-27 09:40:39.009,20.518,6,False
2019-11-27 09:40:18.689,WTS,09,GA26,2019-11-27 09:40:35.622,16.933,8,False
2019-11-27 09:40:19.486,CHH,15,GA09,2019-11-27 09:40:36.618,17.132,6,False
2019-11-27 09:40:19.686,SKM,02,RA32,2019-11-27 09:40:33.995,14.309,5,False
2019-11-27 09:40:19.909,DIH,10,RA34,2019-11-27 09:41:24.430,64.521,52,True
2019-11-27 09:40:19.972,KOB,02,RA02,2019-11-27 09:40:35.622,15.65,6,False
2019-11-27 09:40:20.483,CHH,05,GA10,2019-11-27 09:40:40.603,20.12,6,False
2019-11-27 09:40:21.279,HOM,18,GA14,2019-11-27 09:40:42.396,21.117,4,False
2019-11-27 09:40:21.677,HOM,02,RA16,2019-11-27 09:40:54.747,33.07,20,False
2019-11-27 09:40:22.275,KOT,08,QA19,2019-11-27 09:41:43.556,81.281,12,False
2019-11-27 09:40:23.421,YAT,7005,GA23,2019-11-27 09:40:30.244,6.823,0,False
2019-11-27 09:40:23.869,LAT,6101,GA24,2019-11-27 09:40:30.244,6.375,0,False
2019-11-27 09:40:24.050,LAT,6103,GA24,2019-11-27 09:40:50.136,26.086,7,False
2019-11-27 09:40:24.411,YAT,7007,GA23,2019-11-27 09:40:54.119,29.708,21,False
2019-11-27 09:40:24.467,YAT,7001,GA07,2019-11-27 09:41:02.317,37.85,20,False
2019-11-27 09:40:24.667,KWT,6006,QA21,2019-11-27 09:40:46.580,21.913,7,False
