act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-12-11 22:38:38.485,KOB,08,QA44,2019-12-11 22:39:59.794,81.309,13,False
2019-12-11 22:38:40.514,TIK,7109A,GA01,2019-12-11 22:40:00.268,79.754,7,False
2019-12-11 22:38:41.103,SKM,04,QA41,2019-12-11 22:39:02.818,21.715,9,False
2019-12-11 22:38:41.501,HOM,06,QA40,2019-12-11 22:39:15.966,34.465,19,False
2019-12-11 22:38:43.494,HOM,21,GA39,2019-12-11 22:39:19.153,35.659,22,False
2019-12-11 22:38:46.083,CHH,17,GA05,2019-12-11 22:39:05.407,19.324,6,False
2019-12-11 22:38:46.681,DIH,06,QA43,2019-12-11 22:39:22.739,36.058,14,False
2019-12-11 22:38:47.677,TIK,7109B,GA01,2019-12-11 22:40:04.575,76.898,6,False
2019-12-11 22:38:48.078,WTS,12,QA42,2019-12-11 22:39:09.392,21.314,9,False
2019-12-11 22:38:49.669,MOK,38,QA12,2019-12-11 22:39:59.196,69.527,9,False
2019-12-11 22:38:50.267,SKM,06,QA41,2019-12-11 22:39:12.778,22.511,8,False
2019-12-11 22:38:51.861,KOB,10,QA44,2019-12-11 22:40:10.751,78.89,66,True
2019-12-11 22:38:52.858,CHH,19,GA05,2019-12-11 22:39:13.452,20.594,8,False
2019-12-11 22:38:53.854,TIK,7109C,GA01,2019-12-11 22:40:10.551,76.697,60,True
2019-12-11 22:38:58.036,WTS,14,QA42,2019-12-11 22:39:16.311,18.275,7,False
2019-12-11 22:38:59.032,SKM,08,QA41,2019-12-11 22:39:26.724,27.692,9,False
2019-12-11 22:38:59.032,MOK,40,QA12,2019-12-11 22:40:06.766,67.734,51,True
2019-12-11 22:39:01.025,HOM,08,QA40,2019-12-11 22:39:49.833,48.808,25,False
2019-12-11 22:39:01.025,DIH,08,QA43,2019-12-11 22:40:09.754,68.729,12,False
2019-12-11 22:39:01.025,CHH,21,GA05,2019-12-11 22:39:21.345,20.32,8,False
2019-12-11 22:39:03.614,WHA,04,GA10,2019-12-11 22:39:29.712,26.098,11,False
2019-12-11 22:39:04.611,SKM,01,GA08,2019-12-11 22:39:30.310,25.699,11,False
2019-12-11 22:39:05.607,YMT,31,GA39,2019-12-11 22:39:31.903,26.296,12,False
2019-12-11 22:39:05.607,LOF,02,QA42,2019-12-11 22:39:25.728,20.121,6,False
2019-12-11 22:39:06.802,YAT,7004,QA18,2019-12-11 22:39:26.326,19.524,5,False
2019-12-11 22:39:08.196,SKM,10,QA41,2019-12-11 22:40:18.321,70.125,10,False
2019-12-11 22:39:09.193,KOB,01,GA05,2019-12-11 22:39:28.717,19.524,7,False
2019-12-11 22:39:10.786,KOT,11,GA07,2019-12-11 22:39:35.290,24.504,14,False
2019-12-11 22:39:12.181,LOF,04,QA42,2019-12-11 22:39:36.281,24.1,7,False
2019-12-11 22:39:12.779,YAT,7002,QA18,2019-12-11 22:39:32.303,19.524,9,False
