act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-12-17 19:46:13.956,KOT,01,GA45,2019-12-17 19:46:28.552,14.596,5,False
2019-12-17 19:46:13.957,NTK,12,HA38,2019-12-17 19:46:42.052,28.095,5,False
2019-12-17 19:46:14.464,YMT,33,GA46,2019-12-17 19:46:41.056,26.592,7,False
2019-12-17 19:46:14.761,LOF,02,QA06,2019-12-17 19:46:35.677,20.916,6,False
2019-12-17 19:46:15.181,TIK,7108,HA11,2019-12-17 19:46:20.340,5.159,0,False
2019-12-17 19:46:15.359,TIK,7111,GA12,2019-12-17 19:46:22.331,6.972,0,False
2019-12-17 19:46:15.531,LAT,6110,HA09,2019-12-17 19:47:13.325,57.794,49,False
2019-12-17 19:46:15.531,YAT,7006B,QA10,2019-12-17 19:47:55.323,99.792,0,False
2019-12-17 19:46:15.531,TIK,7106,HA11,2019-12-17 19:46:41.427,25.896,15,False
2019-12-17 19:46:15.558,TIK,7112C,QA40,2019-12-17 19:47:50.355,94.797,14,False
2019-12-17 19:46:15.757,SKM,07,GA18,2019-12-17 19:46:36.673,20.916,7,False
2019-12-17 19:46:15.757,YAT,7006A,QA10,2019-12-17 19:48:02.297,106.54,101,True
2019-12-17 19:46:15.757,TIK,7113,GA12,2019-12-17 19:46:34.283,18.526,14,False
2019-12-17 19:46:16.356,MOK,43,GA19,2019-12-17 19:46:34.681,18.325,5,False
2019-12-17 19:46:17.343,LOF,12,QA05,2019-12-17 19:46:38.067,20.724,11,False
2019-12-17 19:46:17.750,KOB,11,GA42,2019-12-17 19:46:43.644,25.894,14,False
2019-12-17 19:46:19.275,NTK,14,HA38,2019-12-17 19:47:09.142,49.867,8,False
2019-12-17 19:46:19.940,KOT,03,GA45,2019-12-17 19:46:34.482,14.542,5,False
2019-12-17 19:46:21.508,YMT,35,GA46,2019-12-17 19:47:45.595,84.087,66,True
2019-12-17 19:46:21.509,MOK,45,GA19,2019-12-17 19:46:56.194,34.685,11,False
2019-12-17 19:46:21.534,HOM,10,QA03,2019-12-17 19:47:30.442,68.908,8,False
2019-12-17 19:46:21.534,LOF,04,QA06,2019-12-17 19:46:44.242,22.708,9,False
2019-12-17 19:46:22.448,MOK,38,QA04,2019-12-17 19:47:44.200,81.752,9,False
2019-12-17 19:46:23.526,SKM,09,GA18,2019-12-17 19:46:41.055,17.529,3,False
2019-12-17 19:46:24.478,MOK,33,GA20,2019-12-17 19:47:03.166,38.688,16,False
2019-12-17 19:46:25.518,KOT,05,GA45,2019-12-17 19:46:41.055,15.537,5,False
2019-12-17 19:46:27.510,SKM,11,GA18,2019-12-17 19:46:49.620,22.11,4,False
2019-12-17 19:46:28.107,NTK,16,HA38,2019-12-17 19:48:30.614,122.507,,False
2019-12-17 19:46:29.103,LOF,14,QA05,2019-12-17 19:46:45.238,16.135,7,False
2019-12-17 19:46:29.900,TIK,7112B,QA40,2019-12-17 19:47:54.340,84.44,0,False
2019-12-17 19:46:30.099,LAT,6107,GA41,2019-12-17 19:46:45.437,15.338,3,False
2019-12-17 19:46:30.099,TIK,7115,GA12,2019-12-17 19:46:41.427,11.328,0,False
2019-12-17 19:46:30.100,TIK,7117,GA12,2019-12-17 19:46:49.421,19.321,0,False
2019-12-17 19:46:30.233,LAT,6102,QA39,2019-12-17 19:46:47.429,17.196,5,False
2019-12-17 19:46:30.233,TIK,7112A,QA40,2019-12-17 19:48:02.328,92.095,87,True
2019-12-17 19:46:30.233,TIK,7119,GA12,2019-12-17 19:47:35.436,65.203,,False
2019-12-17 19:46:30.233,YAT,7005,GA13,2019-12-17 19:46:48.425,18.192,13,False
2019-12-17 19:46:30.298,LOF,11,GA17,2019-12-17 19:46:51.612,21.314,10,False
2019-12-17 19:46:30.298,HOM,12,QA03,2019-12-17 19:47:38.224,67.926,50,True
2019-12-17 19:46:30.697,LOF,06,QA06,2019-12-17 19:46:59.182,28.485,10,False
