act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop,arr_time,dep_time,arr_delay,dep_delay,incident,destination_code_train,timetable_code_train,number_train,quantile,fault_description,fault_classification,propagated,act_travelling_time_quantile,act_occupied_time_quantile
2019-11-19 00:34:38.256,DIH,02,BT83,2019-11-19 00:34:53.518,15.262,12.0,False,,,-196.7916701570681,-168.5014554973822,False,B,T,83,0,,,True,0,0
2019-11-19 00:34:39.971,SKM,02,BT82,2019-11-19 00:34:52.323,12.352,7.0,False,,,-197.26101989528797,-168.97969633507856,False,B,T,82,0,,,True,0,0
2019-11-19 00:34:45.151,CHH,25,VT80,2019-11-19 00:35:09.854,24.703000000000007,20.0,False,,,-197.73036963350785,-169.45793717277488,False,V,T,80,0,,,True,0,0
2019-11-19 00:34:47.742,SKM,04,BT82,2019-11-19 00:35:01.088,13.345999999999998,9.0,False,,,-198.19971937172778,-169.93617801047122,False,B,T,82,0,,,True,0,0
2019-11-19 00:34:50.729,DIH,04,BT83,2019-11-19 00:35:05.471,14.742,12.0,False,,,-198.66906910994766,-170.41441884816757,False,B,T,83,0,,,True,0,0
2019-11-19 00:34:56.905,SKM,06,BT82,2019-11-19 00:35:08.858,11.953,8.0,False,,,-199.13841884816753,-170.8926596858639,False,B,T,82,0,,,True,0,0
2019-11-19 00:35:03.080,DIH,06,BT83,2019-11-19 00:35:21.829,18.749,16.0,False,,,-199.60776858638746,-171.37090052356024,False,B,T,83,0,,,True,0,0
2019-11-19 00:35:05.073,SKM,08,BT82,2019-11-19 00:35:18.022,12.949000000000002,8.0,False,,,-200.07711832460734,-171.84914136125656,False,B,T,82,0,,,True,0,0
2019-11-19 00:35:06.069,CHH,27,VT80,2019-11-19 00:35:19.018,12.949000000000002,8.0,False,,,-200.54646806282722,-172.3273821989529,False,V,T,80,0,,,True,0,0
2019-11-19 00:35:13.639,SKM,10,BT82,2019-11-19 00:35:27.983,14.344,9.0,False,,,-201.01581780104715,-172.80562303664922,False,B,T,82,0,,,True,0,0
2019-11-19 00:35:14.635,CHH,24,VT80,2019-11-19 00:35:22.405,7.77,4.0,False,,,-201.48516753926702,-173.28386387434557,False,V,T,80,0,,,True,0,0
2019-11-19 00:35:18.868,CHH,13A,VT80,,,3.0,False,,,-201.9545172774869,-173.76210471204192,False,V,T,80,0,,,True,0,0
2019-11-19 00:35:19.217,DIH,08,BT83,2019-11-19 00:35:35.354,16.137,14.0,False,,,-202.42386701570683,-174.24034554973824,False,B,T,83,0,,,True,0,0
2019-11-19 00:35:22.803,CHH,15,VT80,2019-11-19 00:35:38.342,15.539,11.0,False,,,-202.8932167539267,-174.71858638743458,False,V,T,80,0,,,True,0,0
2019-11-19 00:35:23.201,SKM,12,BT82,2019-11-19 00:35:37.943,14.742,10.0,True,,,-203.36256649214664,-175.1968272251309,False,B,T,82,0,,,True,0,0
2019-11-19 00:35:33.361,DIH,10,BT83,2019-11-19 00:35:48.502,15.140999999999998,12.0,True,,,-203.83191623036652,-175.67506806282725,False,B,T,83,0,,,True,0,0
2019-11-19 00:35:33.959,CHH,37,NT85,2019-11-19 00:39:00.348,206.389,194.0,False,,,-204.3012659685864,-176.15330890052357,False,N,T,85,0,,,True,0,0
2019-11-19 00:35:33.959,SKM,14,BT82,2019-11-19 00:35:46.510,12.550999999999998,6.0,False,,,-204.77061570680632,-176.63154973821992,False,B,T,82,0,,,True,0,0
2019-11-19 00:35:34.557,CHH,17,VT80,2019-11-19 00:35:48.306,13.749,9.0,False,,,-205.2399654450262,-177.10979057591626,False,V,T,80,0,,,True,0,0
2019-11-19 00:35:40.533,SKM,16,BT82,2019-11-19 00:35:55.873,15.34,6.0,False,,,-205.70931518324608,-177.58803141361258,False,B,T,82,0,,,True,0,0
2019-11-19 00:35:44.518,CHH,19,VT80,2019-11-19 00:35:57.467,12.949000000000002,10.0,False,,,-206.178664921466,-178.06627225130893,False,V,T,80,0,,,True,0,0
2019-11-19 00:35:46.311,DIH,12,BT83,2019-11-19 00:36:04.439,18.128,15.0,False,,,-206.64801465968588,-178.54451308900525,False,B,T,83,0,,,True,0,0
2019-11-19 00:35:47.307,SKM,18,BT82,2019-11-19 00:36:15.396,28.089,21.0,False,,,-207.11736439790576,-179.0227539267016,False,B,T,82,0,,,True,0,0
2019-11-19 00:35:54.679,CHH,21,VT80,2019-11-19 00:36:06.431,11.752,8.0,False,,,-207.5867141361257,-179.50099476439792,False,V,T,80,0,,,True,0,0
2019-11-19 00:36:01.451,WTS,02,BT83,2019-11-19 00:36:18.982,17.531,14.0,False,,,-208.05606387434557,-179.97923560209426,False,B,T,83,0,,,True,0,0
2019-11-19 00:36:03.443,KOB,01,VT80,2019-11-19 00:36:15.994,12.550999999999998,8.0,False,,,-208.52541361256544,-180.4574764397906,False,V,T,80,0,,,True,0,0
2019-11-19 00:36:08.822,SKM,20,BT82,2019-11-19 00:37:20.341,71.51899999999998,63.0,False,,,-208.99476335078538,-180.93571727748693,False,B,T,82,0,,,True,0,0
2019-11-19 00:36:12.209,KOB,03,VT80,2019-11-19 00:36:27.365,15.156,11.0,False,,,-209.46411308900525,-181.41395811518328,False,V,T,80,0,,,True,0,0
2019-11-19 00:36:15.795,WTS,04,BT83,2019-11-19 00:36:32.330,16.535,12.0,False,,,-209.93346282722513,-181.8921989528796,False,B,T,83,0,,,True,0,0
2019-11-19 00:36:23.365,NTK,17,VT89,2019-11-19 00:39:59.316,215.951,196.0,False,,,-210.40281256544506,-182.37043979057594,False,V,T,89,0,,,True,0,0
2019-11-19 00:36:23.564,KOB,05,VT80,2019-11-19 00:36:43.486,19.922,16.0,False,,,-210.87216230366494,-182.84868062827226,False,V,T,80,0,,,True,0,0
2019-11-19 00:36:28.544,WTS,06,BT83,2019-11-19 00:36:45.894,17.35,13.0,False,,,-211.3415120418848,-183.3269214659686,False,B,T,83,0,,,True,0,0
2019-11-19 00:36:38.306,CHH,30,NT84,2019-11-19 00:37:12.372,34.066,19.0,False,,,-211.81086178010474,-183.80516230366496,False,N,T,84,0,,,True,0,0
2019-11-19 00:36:39.900,KOB,07,VT80,2019-11-19 00:37:03.407,23.507,18.0,False,,,-212.28021151832462,-184.28340314136128,False,V,T,80,0,,,True,0,0
2019-11-19 00:36:42.290,WTS,08,BT83,2019-11-19 00:37:00.818,18.528,15.0,False,,,-212.7495612565445,-184.76164397905762,False,B,T,83,0,,,True,0,0
2019-11-19 00:36:57.829,WTS,10,BT83,2019-11-19 00:37:15.360,17.531,14.0,True,,,-213.21891099476443,-185.23988481675394,False,B,T,83,0,,,True,0,0
2019-11-19 00:36:57.829,CHH,32,NT84,2019-11-19 00:37:44.446,46.617,27.0,False,,,-213.6882607329843,-185.7181256544503,False,N,T,84,0,,,True,0,0
2019-11-19 00:36:58.626,KOB,09,VT80,2019-11-19 00:37:22.340,23.714,20.0,True,,,-214.15761047120418,-186.1963664921466,False,V,T,80,0,,,True,0,0
2019-11-19 00:37:12.372,SKM,22A,BT82,2019-11-19 00:37:24.353,11.981,5.0,False,,,-214.6269602094241,-186.67460732984296,False,B,T,82,0,,,True,0,0
2019-11-19 00:37:12.372,WTS,12,BT83,2019-11-19 00:37:31.497,19.125,15.0,False,,,-215.096309947644,-187.1528481675393,False,B,T,83,0,,,True,0,0
2019-11-19 00:37:17.552,SKM,22B,BT82,2019-11-19 00:37:31.497,13.945,7.0,False,,,-215.56565968586392,-187.63108900523562,False,B,T,82,0,,,True,0,0
2019-11-19 00:37:19.146,KOB,11,VT80,2019-11-19 00:37:37.481,18.335,15.0,False,,,-216.0350094240838,-188.10932984293197,False,V,T,80,0,,,True,0,0
2019-11-19 00:37:25.122,SKM,22C,BT82,2019-11-19 00:37:38.482,13.36,6.0,False,,,-216.50435916230367,-188.5875706806283,False,B,T,82,0,,,True,0,0
2019-11-19 00:37:25.520,CHH,34,NT84,2019-11-19 00:37:58.391,32.871,15.0,False,,,-216.9737089005236,-189.06581151832464,False,N,T,84,0,,,True,0,0
2019-11-19 00:37:27.712,WTS,14,BT83,2019-11-19 00:37:46.040,18.328,15.0,False,,,-217.44305863874348,-189.54405235602096,False,B,T,83,0,,,True,0,0
2019-11-19 00:37:31.696,PRE,32A,BT82,2019-11-19 00:37:46.040,14.344,8.0,True,,,-217.91240837696336,-190.0222931937173,False,B,T,82,0,,,True,0,0
2019-11-19 00:37:34.287,KOB,13,VT80,2019-11-19 00:37:52.415,18.128,15.0,False,,,-218.3817581151833,-190.50053403141362,False,V,T,80,0,,,True,0,0
2019-11-19 00:37:39.864,MOK,32B,BT82,2019-11-19 00:37:50.838,10.974,5.0,False,,,-218.85110785340316,-190.97877486910997,False,B,T,82,0,,,True,0,0
2019-11-19 00:37:40.860,CHH,36,NT84,2019-11-19 00:38:09.946,29.086,13.0,False,,,-219.32045759162304,-191.45701570680632,False,N,T,84,0,,,True,0,0
2019-11-19 00:37:43.052,LOF,02,BT83,2019-11-19 00:38:00.981,17.929000000000006,13.0,False,,,-219.78980732984297,-191.93525654450264,False,B,T,83,0,,,True,0,0
2019-11-19 00:37:45.442,MOK,34A,BT82,2019-11-19 00:37:57.993,12.550999999999998,7.0,False,,,-220.25915706806285,-192.41349738219898,False,B,T,82,0,,,True,0,0
2019-11-19 00:37:49.626,KOB,15,VT80,2019-11-19 00:38:06.958,17.332,13.0,False,,,-220.72850680628272,-192.8917382198953,False,V,T,80,0,,,True,0,0
2019-11-19 00:37:52.614,MOK,34B,BT82,2019-11-19 00:38:04.368,11.754,6.0,False,,,-221.19785654450266,-193.36997905759165,False,B,T,82,0,,,True,0,0
2019-11-19 00:37:54.606,CHH,08,NT84,2019-11-19 00:38:19.907,25.301,11.0,False,,,-221.66720628272253,-193.84821989528797,False,N,T,84,0,,,True,0,0
2019-11-19 00:37:56.598,LOF,04,BT83,2019-11-19 00:38:15.325,18.727,15.0,False,,,-222.1365560209424,-194.32646073298432,False,B,T,83,0,,,True,0,0
2019-11-19 00:37:59.587,MOK,36,BT82,2019-11-19 00:38:22.497,22.91,16.0,False,,,-222.60590575916234,-194.80470157068066,False,B,T,82,0,,,True,0,0
2019-11-19 00:38:03.172,NTK,01,VT80,2019-11-19 00:38:17.317,14.145,10.0,False,,,-223.07525549738222,-195.28294240837698,False,V,T,80,0,,,True,0,0
2019-11-19 00:38:06.161,CHH,10,NT84,2019-11-19 00:38:45.406,39.245,25.0,True,,,-223.5446052356021,-195.76118324607333,False,N,T,84,0,,,True,0,0
2019-11-19 00:38:11.938,LOF,06,BT83,2019-11-19 00:38:33.453,21.515,17.0,False,,,-224.01395497382202,-196.23942408376965,False,B,T,83,0,,,True,0,0
2019-11-19 00:38:13.731,NTK,03,VT80,2019-11-19 00:38:22.497,8.766,4.0,False,,,-224.4833047120419,-196.717664921466,False,V,T,80,0,,,True,0,0
2019-11-19 00:38:16.321,MOK,38,BT82,2019-11-19 00:38:34.450,18.129,12.0,False,,,-224.95265445026178,-197.19590575916232,False,B,T,82,0,,,True,0,0
2019-11-19 00:38:18.313,NTK,05,VT80,2019-11-19 00:38:35.844,17.531,14.0,False,,,-225.4220041884817,-197.67414659685866,False,V,T,80,0,,,True,0,0
2019-11-19 00:38:29.071,MOK,40,BT82,2019-11-19 00:38:43.016,13.945,7.0,True,,,-225.89135392670158,-198.152387434555,False,B,T,82,0,,,True,0,0
2019-11-19 00:38:29.483,LOF,08,BT83,2019-11-19 00:38:47.399,17.916,15.0,False,,,-226.36070366492146,-198.63062827225133,False,B,T,83,0,,,True,0,0
2019-11-19 00:38:31.660,CHH,12,NT84,2019-11-19 00:38:55.965,24.305,11.0,False,,,-226.8300534031414,-199.10886910994768,False,N,T,84,0,,,True,0,0
2019-11-19 00:38:32.657,NTK,07,VT80,2019-11-19 00:38:47.996,15.339,12.0,False,,,-227.29940314136127,-199.587109947644,False,V,T,80,0,,,True,0,0
2019-11-19 00:38:36.641,MOK,42,BT82,2019-11-19 00:38:48.395,11.754,,False,,,-227.7687528795812,-200.06535078534034,False,B,T,82,0,,,True,0,0
2019-11-19 00:38:43.414,CHH,14,NT84,2019-11-19 00:39:06.346,22.932,10.0,False,,,-228.23810261780108,-200.54359162303666,False,N,T,84,0,,,True,0,0
2019-11-19 00:38:44.809,LOF,10,BT83,2019-11-19 00:39:01.344,16.535,13.0,True,,,-228.70745235602095,-201.021832460733,False,B,T,83,0,,,True,0,0
2019-11-19 00:38:45.406,NTK,09,VT80,2019-11-19 00:39:00.348,14.942,11.0,False,,,-229.17680209424088,-201.50007329842936,False,V,T,80,0,,,True,0,0
2019-11-19 00:38:48.195,CHH,35,NT85,2019-11-19 00:39:16.883,28.688,20.0,False,,,-229.64615183246076,-201.97831413612568,False,N,T,85,0,,,True,0,0
2019-11-19 00:38:53.574,CHH,16,NT84,2019-11-19 00:39:13.899,20.325,7.0,False,,,-230.11550157068064,-202.45655497382202,False,N,T,84,0,,,True,0,0
2019-11-19 00:38:57.160,NTK,11,VT80,2019-11-19 00:39:12.898,15.738,12.0,True,,,-230.58485130890057,-202.93479581151834,False,V,T,80,0,,,True,0,0
2019-11-19 00:38:58.754,LOF,12,BT83,2019-11-19 00:39:17.883,19.129,17.0,False,,,-231.05420104712044,-203.4130366492147,False,B,T,83,0,,,True,0,0
2019-11-19 00:39:01.145,CHH,18,NT84,2019-11-19 00:39:21.465,20.32,7.0,False,,,-231.52355078534032,-203.891277486911,False,N,T,84,0,,,True,0,0
2019-11-19 00:39:08.316,CHH,33,NT85,2019-11-19 00:39:50.351,42.035,32.0,False,,,-231.99290052356025,-204.36951832460736,False,N,T,85,0,,,True,0,0
2019-11-19 00:39:08.914,CHH,20,NT84,2019-11-19 00:39:30.828,21.914,9.0,False,,,-232.46225026178013,-204.8477591623037,False,N,T,84,0,,,True,0,0
2019-11-19 00:39:09.910,NTK,13,VT80,2019-11-19 00:39:26.445,16.535,13.0,False,,,-232.9316,-205.32600000000002,False,V,T,80,0,,,True,0,0
2019-11-19 00:39:15.887,LOF,14,BT83,2019-11-19 00:39:32.422,16.535,13.0,False,,,-233.40094973821994,-205.80424083769637,False,B,T,83,0,,,True,0,0
2019-11-19 00:39:18.676,DIH,02,NT84,2019-11-19 00:39:46.964,28.288,15.0,False,,,-233.8702994764398,-206.2824816753927,False,N,T,84,0,,,True,0,0
2019-11-19 00:39:23.656,NTK,15,VT80,2019-11-19 00:39:39.992,16.336,13.0,False,,,-234.3396492146597,-206.76072251308904,False,V,T,80,0,,,True,0,0
2019-11-19 00:39:29.633,KOT,02,BT83,2019-11-19 00:39:46.367,16.734,13.0,False,,,-234.80899895287962,-207.23896335078535,False,B,T,83,0,,,True,0,0
2019-11-19 00:39:34.414,DIH,04,NT84,2019-11-19 00:39:59.316,24.902,13.0,False,,,-235.2783486910995,-207.7172041884817,False,N,T,84,0,,,True,0,0
2019-11-19 00:39:36.805,KWT,6001,VT80,2019-11-19 00:39:53.140,16.335,10.0,False,,,-235.74769842931937,-208.19544502617805,False,V,T,80,0,,,True,0,0
2019-11-19 00:39:39.992,NTK,01,VT89,2019-11-19 00:40:19.437,39.445,28.0,False,,,-236.2170481675393,-208.67368586387437,False,V,T,89,0,,,True,0,0
2019-11-19 00:39:40.988,CHH,31,NT85,2019-11-19 00:40:04.894,23.906,15.0,False,,,-236.68639790575918,-209.15192670157072,False,N,T,85,0,,,True,0,0
2019-11-19 00:39:43.578,KOT,04,BT83,2019-11-19 00:39:59.914,16.336,13.0,False,,,-237.15574764397905,-209.63016753926703,False,B,T,83,0,,,True,0,0
2019-11-19 00:39:47.562,KWT,6003,VT80,2019-11-19 00:39:58.718,11.156,6.0,False,,,-237.625097382199,-210.10840837696338,False,V,T,80,0,,,True,0,0
2019-11-19 00:39:48.160,DIH,06,NT84,2019-11-19 00:40:15.851,27.691,18.0,False,,,-238.09444712041886,-210.5866492146597,False,N,T,84,0,,,True,0,0
2019-11-19 00:39:53.738,KWT,6005,VT80,2019-11-19 00:40:06.687,12.949000000000002,7.0,False,,,-238.56379685863874,-211.06489005235605,False,V,T,80,0,,,True,0,0
2019-11-19 00:39:56.328,CHH,29,NT85,2019-11-19 00:40:15.452,19.124,10.0,False,,,-239.03314659685867,-211.5431308900524,False,N,T,85,0,,,True,0,0
2019-11-19 00:39:56.726,KOT,06,BT83,2019-11-19 00:40:12.306,15.58,12.0,False,,,-239.50249633507855,-212.02137172774871,False,B,T,83,0,,,True,0,0
2019-11-19 00:40:01.308,KWT,6007,VT80,2019-11-19 00:40:25.015,23.707,17.0,True,,,-239.97184607329842,-212.49961256544506,False,V,T,80,0,,,True,0,0
2019-11-19 00:40:06.489,DIH,08,NT84,2019-11-19 00:40:28.810,22.321,12.0,False,,,-240.44119581151836,-212.97785340314138,False,N,T,84,0,,,True,0,0
2019-11-19 00:40:06.886,CHH,27,NT85,2019-11-19 00:40:29.398,22.512,14.0,False,,,-240.91054554973823,-213.45609424083773,False,N,T,85,0,,,True,0,0
2019-11-19 00:40:08.878,NTK,03,VT89,2019-11-19 00:40:24.019,15.140999999999998,4.0,False,,,-241.37989528795816,-213.93433507853405,False,V,T,89,0,,,True,0,0
2019-11-19 00:40:09.476,KOT,08,BT83,2019-11-19 00:40:26.409,16.933,14.0,False,,,-241.84924502617804,-214.4125759162304,False,B,T,83,0,,,True,0,0
2019-11-19 00:40:13.460,NTK,05,VT89,2019-11-19 00:40:41.948,28.488000000000003,17.0,False,,,-242.31859476439791,-214.8908167539267,False,V,T,89,0,,,True,0,0
2019-11-19 00:40:18.640,KWT,6009,VT80,2019-11-19 00:40:32.187,13.547,7.0,False,,,-242.78794450261785,-215.36905759162306,False,V,T,80,0,,,True,0,0
2019-11-19 00:40:19.038,DIH,10,NT84,2019-11-19 00:40:41.351,22.313,13.0,True,,,-243.25729424083772,-215.8472984293194,False,N,T,84,0,,,True,0,0
2019-11-19 00:40:21.230,CHH,25,NT85,2019-11-19 00:41:02.866,41.636,34.0,False,,,-243.7266439790576,-216.32553926701573,False,N,T,85,0,,,True,0,0
2019-11-19 00:40:23.820,KOT,10,BT83,2019-11-19 00:40:39.956,16.136,13.0,True,,,-244.19599371727753,-216.80378010471208,False,B,T,83,0,,,True,0,0
2019-11-19 00:40:26.210,KWT,6011,VT80,2019-11-19 00:40:40.155,13.945,7.0,False,,,-244.6653434554974,-217.2820209424084,False,V,T,80,0,,,True,0,0
2019-11-19 00:40:30.792,NTK,07,VT89,2019-11-19 00:41:00.874,30.082,19.0,False,,,-245.13469319371728,-217.76026178010474,False,V,T,89,0,,,True,0,0
2019-11-19 00:40:32.667,DIH,12,NT84,2019-11-19 00:40:54.897,22.23,13.0,False,,,-245.60404293193722,-218.23850261780106,False,N,T,84,0,,,True,0,0
2019-11-19 00:40:33.980,KWT,6013,VT80,2019-11-19 00:40:52.706,18.726,13.0,False,,,-246.0733926701571,-218.7167434554974,False,V,T,80,0,,,True,0,0
2019-11-19 00:40:36.968,KOT,12,BT83,2019-11-19 00:40:57.498,20.53,18.0,False,,,-246.54274240837697,-219.19498429319376,False,B,T,83,0,,,True,0,0
2019-11-19 00:40:46.132,WTS,02,NT84,2019-11-19 00:41:07.448,21.316,12.0,False,,,-247.0120921465969,-219.67322513089007,False,N,T,84,0,,,True,0,0
2019-11-19 00:40:47.129,KWT,6015,VT80,2019-11-19 00:41:06.850,19.721,13.0,False,,,-247.48144188481677,-220.15146596858642,False,V,T,80,0,,,True,0,0
2019-11-19 00:40:50.714,NTK,09,VT89,2019-11-19 00:41:18.007,27.293000000000006,16.0,False,,,-247.95079162303665,-220.62970680628274,False,V,T,89,0,,,True,0,0
2019-11-19 00:40:55.296,KOT,14,BT83,2019-11-19 00:41:11.432,16.136,13.0,False,,,-248.42014136125658,-221.1079476439791,False,B,T,83,0,,,True,0,0
2019-11-19 00:40:55.296,CHH,23A,NT85,,,22.0,False,,,-248.88949109947646,-221.5861884816754,False,N,T,85,0,,,True,0,0
2019-11-19 00:40:58.284,WTS,04,NT84,2019-11-19 00:41:19.401,21.117,10.0,False,,,-249.35884083769633,-222.06442931937175,False,N,T,84,0,,,True,0,0
2019-11-19 00:41:00.874,LAT,6101,VT80,2019-11-19 00:41:10.636,9.762,7.0,False,,,-249.82819057591627,-222.5426701570681,False,V,T,80,0,,,True,0,0
2019-11-19 00:41:07.448,NTK,11,VT89,2019-11-19 00:41:35.936,28.488000000000003,18.0,True,,,-250.29754031413614,-223.02091099476442,False,V,T,89,0,,,True,0,0
2019-11-19 00:41:08.046,LAT,6103,VT80,2019-11-19 00:41:26.573,18.527,13.0,False,,,-250.76689005235602,-223.49915183246077,False,V,T,80,0,,,True,0,0
2019-11-19 00:41:08.643,KOT,16,BT83,2019-11-19 00:41:24.979,16.336,14.0,False,,,-251.23623979057595,-223.9773926701571,False,B,T,83,0,,,True,0,0
2019-11-19 00:41:09.042,WTS,06,NT84,2019-11-19 00:41:31.354,22.312,11.0,False,,,-251.70558952879583,-224.45563350785343,False,N,T,84,0,,,True,0,0
2019-11-19 00:41:17.807,CHH,16,NT85,2019-11-19 00:41:26.971,9.164,3.0,False,,,-252.1749392670157,-224.93387434554975,False,N,T,85,0,,,True,0,0
2019-11-19 00:41:20.796,WTS,08,NT84,2019-11-19 00:41:44.322,23.526,14.0,False,,,-252.64428900523563,-225.4121151832461,False,N,T,84,0,,,True,0,0
2019-11-19 00:41:21.792,CHH,18,NT85,2019-11-19 00:41:33.346,11.554,6.0,False,,,-253.1136387434555,-225.89035602094245,False,N,T,85,0,,,True,0,0
2019-11-19 00:41:21.991,LAT,6105,VT80,2019-11-19 00:41:48.686,26.695,23.0,True,,,-253.58298848167544,-226.36859685863877,False,V,T,80,0,,,True,0,0
2019-11-19 00:41:22.788,SKM,02,BT83,2019-11-19 00:41:38.379,15.591,12.0,False,,,-254.05233821989532,-226.84683769633511,False,B,T,83,0,,,True,0,0
2019-11-19 00:41:25.975,NTK,13,VT89,2019-11-19 00:41:52.073,26.09800000000001,16.0,False,,,-254.5216879581152,-227.32507853403143,False,V,T,89,0,,,True,0,0
2019-11-19 00:41:27.967,CHH,20,NT85,2019-11-19 00:41:41.315,13.348,8.0,False,,,-254.99103769633513,-227.80331937172778,False,N,T,85,0,,,True,0,0
2019-11-19 00:41:34.940,SKM,04,BT83,2019-11-19 00:41:52.073,17.133,12.0,False,,,-255.460387434555,-228.2815602094241,False,B,T,83,0,,,True,0,0
2019-11-19 00:41:35.338,WTS,10,NT84,2019-11-19 00:41:55.902,20.564,12.0,True,,,-255.92973717277488,-228.75980104712045,False,N,T,84,0,,,True,0,0
2019-11-19 00:41:36.534,DIH,02,NT85,2019-11-19 00:41:52.894,16.36,12.0,False,,,-256.3990869109948,-229.2380418848168,False,N,T,85,0,,,True,0,0
2019-11-19 00:41:42.510,NTK,15,VT89,2019-11-19 00:42:09.006,26.496,17.0,False,,,-256.8684366492147,-229.7162827225131,False,V,T,89,0,,,True,0,0
2019-11-19 00:41:45.100,LAT,6107,VT80,2019-11-19 00:42:08.608,23.508000000000006,18.0,False,,,-257.33778638743456,-230.19452356020946,False,V,T,80,0,,,True,0,0
2019-11-19 00:41:47.690,SKM,06,BT83,2019-11-19 00:42:04.026,16.336,13.0,False,,,-257.8071361256545,-230.67276439790578,False,B,T,83,0,,,True,0,0
2019-11-19 00:41:48.287,WTS,12,NT84,2019-11-19 00:42:09.006,20.719,11.0,False,,,-258.27648586387437,-231.15100523560213,False,N,T,84,0,,,True,0,0
2019-11-19 00:41:48.893,DIH,04,NT85,2019-11-19 00:42:04.863,15.97,10.0,False,,,-258.74583560209425,-231.62924607329845,False,N,T,85,0,,,True,0,0
2019-11-19 00:41:59.244,DIH,06,NT85,2019-11-19 00:42:19.365,20.121,15.0,False,,,-259.2151853403142,-232.1074869109948,False,N,T,85,0,,,True,0,0
2019-11-19 00:41:59.842,WTS,14,NT84,2019-11-19 00:42:20.369,20.527,10.0,False,,,-259.68453507853405,-232.58572774869114,False,N,T,84,0,,,True,0,0
2019-11-19 00:42:00.042,KWT,6001,VT89,2019-11-19 00:42:24.943,24.901,13.0,False,,,-260.15388481675393,-233.06396858638746,False,V,T,89,0,,,True,0,0
2019-11-19 00:42:00.838,SKM,08,BT83,2019-11-19 00:42:16.975,16.137,12.0,False,,,-260.62323455497386,-233.5422094240838,False,B,T,83,0,,,True,0,0
2019-11-19 00:42:03.826,LAT,6111,VT80,2019-11-19 00:42:18.568,14.742,,False,,,-261.09258429319374,-234.02045026178013,False,V,T,80,0,,,True,0,0
2019-11-19 00:42:10.600,LOF,02,NT84,2019-11-19 00:42:34.363,23.763,11.0,False,,,-261.5619340314136,-234.49869109947647,False,N,T,84,0,,,True,0,0
2019-11-19 00:42:13.588,KWT,6003,VT89,2019-11-19 00:42:33.310,19.722,7.0,False,,,-262.03128376963355,-234.9769319371728,False,V,T,89,0,,,True,0,0
2019-11-19 00:42:13.787,SKM,10,BT83,2019-11-19 00:42:31.273,17.486,14.0,False,,,-262.5006335078534,-235.45517277486914,False,B,T,83,0,,,True,0,0
2019-11-19 00:42:14.783,DIH,08,NT85,2019-11-19 00:42:31.273,16.49,12.0,False,,,-262.9699832460733,-235.93341361256546,False,N,T,85,0,,,True,0,0
2019-11-19 00:42:21.357,KWT,6005,VT89,2019-11-19 00:42:43.869,22.512,9.0,False,,,-263.43933298429323,-236.4116544502618,False,V,T,89,0,,,True,0,0
2019-11-19 00:42:22.354,LOF,04,NT84,2019-11-19 00:42:48.451,26.097,13.0,False,,,-263.9086827225131,-236.88989528795815,False,N,T,84,0,,,True,0,0
2019-11-19 00:42:27.334,DIH,10,NT85,2019-11-19 00:42:42.873,15.539,11.0,True,,,-264.378032460733,-237.36813612565447,False,N,T,85,0,,,True,0,0
2019-11-19 00:42:27.932,SKM,12,BT83,2019-11-19 00:42:44.865,16.933,13.0,True,,,-264.8473821989529,-237.84637696335082,False,B,T,83,0,,,True,0,0
2019-11-19 00:42:31.318,KWT,6007,VT89,2019-11-19 00:43:11.560,40.242,24.0,True,,,-265.3167319371728,-238.32461780104714,False,V,T,89,0,,,True,0,0
2019-11-19 00:42:35.701,LOF,06,NT84,2019-11-19 00:43:05.982,30.281,18.0,False,,,-265.7860816753927,-238.8028586387435,False,N,T,84,0,,,True,0,0
2019-11-19 00:42:38.689,DIH,12,NT85,2019-11-19 00:42:56.021,17.332,13.0,False,,,-266.2554314136126,-239.2810994764398,False,N,T,85,0,,,True,0,0
2019-11-19 00:42:41.877,SKM,14,BT83,2019-11-19 00:42:54.427,12.55,9.0,False,,,-266.7247811518325,-239.75934031413615,False,B,T,83,0,,,True,0,0
2019-11-19 00:42:51.240,SKM,16,BT83,2019-11-19 00:43:00.843,9.603,6.0,False,,,-267.1941308900524,-240.2375811518325,False,B,T,83,0,,,True,0,0
2019-11-19 00:42:51.838,WTS,02,NT85,2019-11-19 00:43:06.978,15.14,10.0,False,,,-267.6634806282723,-240.71582198952882,False,N,T,85,0,,,True,0,0
2019-11-19 00:42:54.029,LOF,08,NT84,2019-11-19 00:43:19.927,25.898000000000003,15.0,False,,,-268.13283036649216,-241.19406282722517,False,N,T,84,0,,,True,0,0
2019-11-19 00:42:56.021,KWT,6009,VT89,2019-11-19 00:43:20.724,24.703000000000007,11.0,False,,,-268.6021801047121,-241.6723036649215,False,V,T,89,0,,,True,0,0
2019-11-19 00:42:57.615,SKM,18,BT83,2019-11-19 00:43:14.349,16.734,14.0,False,,,-269.07152984293197,-242.15054450261783,False,B,T,83,0,,,True,0,0
2019-11-19 00:43:02.595,WTS,04,NT85,2019-11-19 00:43:17.537,14.942,10.0,False,,,-269.54087958115184,-242.62878534031415,False,N,T,85,0,,,True,0,0
2019-11-19 00:43:07.177,KWT,6011,VT89,2019-11-19 00:43:29.490,22.313,11.0,False,,,-270.0102293193718,-243.1070261780105,False,V,T,89,0,,,True,0,0
